service_id,date,exception_type
13000153,20191123,1
13000153,20191130,1
13000153,20191207,1
13000153,20191214,1
13000151,20191222,1
13000151,20191229,1
3000151,20191221,1
3000151,20191228,1
3000153,20191122,1
3000153,20191129,1
3000153,20191206,1
3000153,20191213,1
13048428,20191125,1
13048428,20191202,1
13048428,20191209,1
13048428,20191216,1
13048428,20191223,1
13048428,20191226,1
13048428,20191230,1
13048429,20191217,1
13048429,20191218,1
13048429,20191219,1
13048429,20191220,1
3048429,20191216,1
3048429,20191217,1
3048429,20191218,1
3048429,20191219,1
13000158,20191126,1
13000158,20191127,1
13000158,20191128,1
13000158,20191129,1
13000158,20191203,1
13000158,20191204,1
13000158,20191205,1
13000158,20191206,1
13000158,20191210,1
13000158,20191211,1
13000158,20191212,1
13000158,20191213,1
3048428,20191124,1
3048428,20191201,1
3048428,20191208,1
3048428,20191215,1
3048428,20191222,1
3048428,20191225,1
3048428,20191229,1
3048430,20191223,1
3048430,20191226,1
3048430,20191230,1
3048431,20191123,1
3048431,20191130,1
3048431,20191207,1
3048431,20191214,1
3048432,20191220,1
3000148,20191125,1
3000148,20191126,1
3000148,20191127,1
3000148,20191128,1
3000148,20191202,1
3000148,20191203,1
3000148,20191204,1
3000148,20191205,1
3000148,20191209,1
3000148,20191210,1
3000148,20191211,1
3000148,20191212,1
13048435,20191217,1
13048435,20191218,1
13048435,20191219,1
13048435,20191220,1
13048434,20191125,1
13048434,20191202,1
13048434,20191209,1
13048434,20191216,1
13048434,20191223,1
13048434,20191226,1
13048434,20191230,1
13048433,20191225,1
13048433,20191228,1
13048433,20200101,1
13048432,20191221,1
13048431,20191124,1
13048431,20191201,1
13048431,20191208,1
13048431,20191215,1
3000163,20191122,1
3000163,20191129,1
3000163,20191206,1
3000163,20191213,1
13048430,20191224,1
13048430,20191227,1
13048430,20191231,1
13000161,20191222,1
13000161,20191229,1
3000161,20191221,1
3000161,20191228,1
13000163,20191123,1
13000163,20191130,1
13000163,20191207,1
13000163,20191214,1
3048436,20191223,1
3048436,20191226,1
3048436,20191230,1
3048435,20191216,1
3048435,20191217,1
3048435,20191218,1
3048435,20191219,1
3048434,20191124,1
3048434,20191201,1
3048434,20191208,1
3048434,20191215,1
3048434,20191222,1
3048434,20191225,1
3048434,20191229,1
13000148,20191126,1
13000148,20191127,1
13000148,20191128,1
13000148,20191129,1
13000148,20191203,1
13000148,20191204,1
13000148,20191205,1
13000148,20191206,1
13000148,20191210,1
13000148,20191211,1
13000148,20191212,1
13000148,20191213,1
3048433,20191224,1
3048433,20191227,1
3048433,20191231,1
13048439,20191225,1
13048439,20191228,1
13048439,20200101,1
13048438,20191221,1
3048439,20191224,1
3048439,20191227,1
3048439,20191231,1
13048437,20191124,1
13048437,20191201,1
13048437,20191208,1
13048437,20191215,1
3048438,20191220,1
13048436,20191224,1
13048436,20191227,1
13048436,20191231,1
3048437,20191123,1
3048437,20191130,1
3048437,20191207,1
3048437,20191214,1
3000158,20191125,1
3000158,20191126,1
3000158,20191127,1
3000158,20191128,1
3000158,20191202,1
3000158,20191203,1
3000158,20191204,1
3000158,20191205,1
3000158,20191209,1
3000158,20191210,1
3000158,20191211,1
3000158,20191212,1
