service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
3048522,0,0,0,0,0,0,0,20191124,20191229
3048533,0,0,0,0,0,0,0,20191224,20191231
3048524,0,0,0,0,0,0,0,20191208,20191222
3048525,0,0,0,0,0,0,0,20191125,20191219
3048528,0,0,0,0,0,0,0,20191123,20191214
3048527,0,0,0,0,0,0,0,20191223,20191230
13048530,0,0,0,0,0,0,0,20191222,20191229
13048528,0,0,0,0,0,0,0,20191124,20191215
13048533,0,0,0,0,0,0,0,20191225,20200101
13048525,0,0,0,0,0,0,0,20191126,20191220
13048527,0,0,0,0,0,0,0,20191224,20191231
13048531,0,0,0,0,0,0,0,20191123,20191221
3048530,0,0,0,0,0,0,0,20191221,20191228
3048531,0,0,0,0,0,0,0,20191122,20191220
