service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
13107258,0,0,0,0,0,0,0,20200112,20200517
13107249,0,0,0,0,0,0,0,20191125,20191216
13107259,0,0,0,0,0,0,0,20191222,20191229
13107256,0,0,0,0,0,0,0,20200103,20200418
13107257,0,0,0,0,0,0,0,20191124,20191215
3107250,0,0,0,0,0,0,0,20200112,20200517
3107251,0,0,0,0,0,0,0,20191222,20191229
3107260,0,0,0,0,0,0,0,20200104,20200418
3107252,0,0,0,0,0,0,0,20200101,20200419
3107253,0,0,0,0,0,0,0,20191122,20191220
3107254,0,0,0,0,0,0,0,20200106,20200520
3107255,0,0,0,0,0,0,0,20191223,20191231
3107256,0,0,0,0,0,0,0,20200102,20200417
3107257,0,0,0,0,0,0,0,20191123,20191214
3107258,0,0,0,0,0,0,0,20200111,20200516
3107259,0,0,0,0,0,0,0,20191221,20191228
3107249,0,0,0,0,0,0,0,20191124,20191215
13107260,0,0,0,0,0,0,0,20200105,20200419
13107251,0,0,0,0,0,0,0,20191223,20191230
13107250,0,0,0,0,0,0,0,20200113,20200518
13107255,0,0,0,0,0,0,0,20191224,20200101
13107254,0,0,0,0,0,0,0,20200107,20200521
13107253,0,0,0,0,0,0,0,20191123,20191221
13107252,0,0,0,0,0,0,0,20200102,20200420
