from_stop_id,to_stop_id,transfer_type,min_transfer_time
7376288,2469,2,193
7376232,4023706,2,66
7376289,8135306,2,43
7275285,4037227,2,132
7376227,4023823,2,10
7376289,8135307,2,43
7376288,2468,2,193
7275285,4037226,2,46
7376257,4024196,2,126
7376288,7991701,2,91
7275279,1933,2,275
7275249,4023706,2,66
4022889,7275307,2,79
7376281,5018180,2,86
7376263,3877768,2,108
7275274,4024259,2,126
7653689,7275322,2,92
7376263,3877767,2,108
7376290,7932234,2,76
7376290,7921089,2,99
7376234,4023486,2,72
7275257,6456035,2,70
7376215,4023803,2,56
7376234,4023487,2,76
7275316,7986273,2,103
7376220,4023796,2,17
7275316,6591456,2,92
7275324,4473171,2,63
7275242,4023826,2,82
7275318,4459250,2,58
7376203,1643,2,200
7275304,7913227,2,25
4022919,7275275,2,100
4022919,7275274,2,100
7275313,7921098,2,94
7376289,4036747,2,95
7376257,4024197,2,47
4022890,7275304,2,25
7376260,6309131,2,114
7275248,4023777,2,66
7376249,4009362,2,51
7376289,4036749,2,91
7376249,4009361,2,47
7376289,4036748,2,10
6195713,7275328,2,230
4023384,7275262,2,30
7275326,4015824,2,101
4023384,7275265,2,104
4022941,7376296,2,102
7376209,4023809,2,21
7275257,4009356,2,83
7275297,8379460,2,81
7275324,2433,2,244
7376239,4009355,2,21
7376239,4009356,2,48
7376206,4023738,2,49
7275257,4009355,2,134
4022920,7376299,2,256
7275273,5775571,2,45
7376290,7946313,2,99
7275273,5775572,2,102
7376290,7946311,2,82
7376290,7946310,2,84
7275273,5775573,2,103
7376286,4045021,2,6
7275229,4023804,2,34
7376219,4023799,2,18
7275302,1946,2,235
4022905,7275289,2,83
7376233,4023820,2,21
7376288,8167113,2,91
7275302,1945,2,235
7275270,5775571,2,137
7275270,5775570,2,103
7275270,5775572,2,27
7275307,4037206,2,79
4022932,7376245,2,135
4022932,7376248,2,58
7275328,4023962,2,203
7275226,4023809,2,21
7376279,1684,2,230
7275324,7714379,2,63
7275257,6456067,2,124
7376289,6217416,2,95
6673110,7275315,2,47
7275316,7932206,2,38
7376289,6217415,2,43
7275274,4024019,2,147
6195714,7275274,2,47
7376235,4023773,2,23
7376297,4024343,2,85
7376270,4037224,2,47
6195714,7275275,2,47
7376256,4009364,2,108
7376288,5158081,2,91
7376288,5158083,2,87
7376288,5158082,2,94
7376256,4009363,2,107
7275316,7899616,2,38
7275306,4037205,2,79
7275263,7714309,2,88
7275251,4023776,2,21
7275219,4023814,2,18
1889,7376290,2,257
7275277,6309092,2,114
7275292,2433,2,186
7275279,4015824,2,19
4023409,7275279,2,136
7376203,4023815,2,18
7376288,4035038,2,43
7376257,5775569,2,47
7275304,2083,2,210
7376297,8367337,2,36
7376288,4035039,2,43
7376257,5775568,2,81
7275317,2155,2,308
7376277,7946003,2,59
7275274,4024020,2,107
7376277,7946004,2,64
4023369,7275326,2,8
7275297,8379459,2,98
7376288,1166840,2,193
7275303,4037210,2,22
7376288,1166841,2,193
4022925,7275270,2,139
7376243,6456034,2,108
2285,7376290,2,257
7376203,2523,2,200
4022918,7275274,2,180
4022918,7275275,2,180
7275225,4023808,2,21
4022911,7376266,2,73
7275316,4459253,2,18
7376282,6217410,2,81
7376202,4023742,2,18
7376257,1887,2,348
7275301,8007373,2,27
7275301,8007374,2,20
7376208,4023507,2,21
7275287,1856,2,214
7376289,7176250,2,10
7376257,4024169,2,47
7376257,4024168,2,117
7376296,2433,2,221
4022907,7376270,2,47
7376288,8007409,2,95
7275227,4023806,2,37
7275325,3813013,2,126
4022920,7376257,2,56
4022920,7376258,2,56
7376263,4473169,2,124
7275284,4037227,2,130
7275284,4037225,2,46
7275316,8367259,2,90
7275318,4036765,2,67
7275253,4798850,2,25
4024820,7275275,2,180
7376257,4024844,2,107
4024820,7275274,2,180
7376257,4024843,2,130
7275318,4036764,2,58
7376280,5018180,2,102
7376284,8007408,2,93
7275292,3813011,2,100
7275292,3813010,2,43
7376273,5251749,2,72
7275233,4023833,2,18
7275281,4024288,2,59
7275253,4023774,2,23
7275232,4023803,2,56
7275281,4024289,2,59
7376282,4473185,2,81
4023385,7275264,2,135
4023385,7275265,2,82
7275316,4036985,2,92
4023385,7275263,2,30
7275316,8367260,2,90
7376273,5251748,2,72
7376257,4024109,2,147
7275280,8357893,2,31
7275280,8357894,2,79
7275232,4023834,2,56
7376290,5158082,2,82
7653696,7376286,2,71
7376269,1856,2,196
7275315,4459252,2,85
7376263,4037229,2,124
7376289,8399859,2,90
7376289,8399858,2,90
7376218,4023726,2,18
7275292,1755,2,186
7376288,5018192,2,91
7376288,5018191,2,10
7275281,4016744,2,133
4022887,7275322,2,23
7376286,8357913,2,6
7275318,1864,2,233
7275281,3749721,2,133
7275281,4016742,2,54
7275253,4009351,2,27
7275315,2219,2,189
7376257,4024110,2,107
7376268,4037227,2,132
7275253,4009352,2,13
7376268,4037226,2,46
7376290,4459241,2,82
7275315,2221,2,189
7275315,2220,2,189
7275249,4023778,2,66
4022892,7275302,2,22
7376231,4023777,2,66
7376269,2323,2,196
4022936,7275271,2,27
4022936,7275272,2,137
7376233,4798851,2,50
4022936,7275273,2,103
7376229,4023822,2,136
7275313,7900041,2,45
7275274,1887,2,348
7376210,4023734,2,37
7376267,4037227,2,130
7376267,4037225,2,46
6195713,7376299,2,230
4022893,7275303,2,22
7275275,4024844,2,107
7275275,4024843,2,130
7275279,6309088,2,136
7275231,4023802,2,56
7376279,3749702,2,107
7275275,4016797,2,206
4022910,7275285,2,132
7275315,7921099,2,104
4022910,7275284,2,130
7376296,5761325,2,95
7376296,5761326,2,95
7275299,1961,2,196
7376219,4023727,2,18
4023367,7275281,2,41
7275225,4023507,2,21
7376293,3749734,2,107
7376257,4024813,2,206
7275275,4024020,2,107
7275263,7714310,2,37
7275296,2029,2,274
7275296,2028,2,274
4022941,7275325,2,102
7275315,7161644,2,24
7275315,7161643,2,37
7376241,4009357,2,134
7376241,4009358,2,140
7376232,4023778,2,66
7653695,7376287,2,65
7376286,7931326,2,6
7376288,7913217,2,45
4022910,7275282,2,73
4022912,7275280,2,124
7275311,7946297,2,96
7275311,7946298,2,92
7275281,4473168,2,124
7275228,4023735,2,37
7275296,2030,2,274
7376205,4023741,2,20
7376284,7932019,2,93
7376290,7932277,2,64
7376262,4016795,2,121
7275305,2083,2,229
7376280,8399870,2,102
7275316,1166835,2,240
7275315,4037197,2,36
7275316,1166834,2,240
7275315,4037198,2,24
7376275,3749705,2,44
7376288,7932239,2,43
7275296,2084,2,219
7376276,3749706,2,44
7376288,7932237,2,91
7376288,8357865,2,96
7376288,7932238,2,10
7376215,4023834,2,56
7376208,4798862,2,21
7376299,5775569,2,248
7376261,3877774,2,126
7376291,7900216,2,108
7376291,7900217,2,108
7275324,1755,2,244
7376291,1166840,2,252
7376291,1166841,2,252
7376236,4024906,2,67
7376236,4024905,2,67
7376208,4023736,2,21
7275258,6456034,2,108
7376277,8357876,2,22
7376216,4023800,2,18
7376286,7931384,2,15
7275317,1966,2,368
7275305,7913228,2,25
7376271,4037221,2,83
6195713,7376258,2,149
7376274,5761326,2,102
7376274,5761325,2,102
7275316,4036769,2,99
7376257,2283,2,230
7376222,4023794,2,127
7275251,4023704,2,21
7275315,7986272,2,85
7376235,4023701,2,23
7275296,8379460,2,106
7376275,4473176,2,44
7376284,8399864,2,33
4022897,7275299,2,95
4023410,7376297,2,121
4022902,7275292,2,66
7376297,4015824,2,101
7275280,4016742,2,144
7376216,4023833,2,18
6195713,7376257,2,149
7275280,4016744,2,79
4037286,7275303,2,60
7275280,4016743,2,124
4037286,7275302,2,69
7376293,8357912,2,107
7376224,4023826,2,81
7376224,4023825,2,61
7376297,8367381,2,101
7275279,4024291,2,19
7275279,4024290,2,106
7376236,4009351,2,27
7376286,8399861,2,15
7376236,4009352,2,13
7376292,4473182,2,26
7376217,4023729,2,18
7275225,4023736,2,21
7376289,4045022,2,95
7275241,4023715,2,95
7275280,4035034,2,124
7275316,7921118,2,103
7275223,4023810,2,49
7376293,4473179,2,107
7275301,4037212,2,20
7275241,4023714,2,81
7376283,6217409,2,81
7275241,4023712,2,61
7376262,4015795,2,106
7376289,8399860,2,90
4022940,7376297,2,121
7376262,4024291,2,19
7376262,4024290,2,106
8033007,7275318,2,58
7275304,2025,2,210
7275280,3749720,2,31
7275239,4023722,2,127
7376279,4473193,2,107
7275280,3749721,2,79
7376203,4023743,2,18
7376293,1684,2,207
7376299,4024196,2,219
7376290,8007368,2,90
7376297,3877810,2,85
7376299,4024197,2,248
7275274,4016797,2,206
7376294,3749708,2,26
7275290,4037220,2,102
7275230,4023733,2,34
7376263,4035034,2,124
7275328,4024197,2,248
7275328,4024196,2,219
7376216,4023728,2,18
7376257,2238,2,205
7275231,4023730,2,56
7275320,5138221,2,56
7376299,4023962,2,203
7376281,8379457,2,86
7275275,4024259,2,126
4023383,7376247,2,45
7275291,5251748,2,102
7376258,4024110,2,107
7275235,4023726,2,18
7376290,1166840,2,254
4023383,7376248,2,61
7275291,5251749,2,102
7376290,1166841,2,254
7931740,7275302,2,101
7376290,8357864,2,43
7275237,4023831,2,17
7376239,6456112,2,124
7376250,4009361,2,51
7275299,2216,2,196
7376239,6456111,2,99
7275279,4024343,2,49
7376236,4023484,2,25
7275222,4023813,2,20
7376223,4023795,2,127
7376236,4023485,2,23
7376231,4023705,2,66
7275288,1856,2,292
7275256,4009355,2,21
7275311,5138173,2,92
7275256,4009356,2,48
7376213,4023805,2,34
7376288,8079716,2,10
7376296,5251748,2,95
7275290,2433,2,227
7376296,5251749,2,95
7376218,4023798,2,18
7376258,2238,2,205
7275305,4037208,2,25
7376204,4023740,2,20
7376290,5018189,2,95
6195714,7376299,2,248
7376289,7931973,2,90
7376289,7931972,2,91
7376254,4009363,2,27
7376258,4024344,2,140
7376254,4009364,2,5
7376253,4009363,2,3
7376253,4009364,2,28
7275315,7921117,2,47
7275275,1887,2,348
7376258,4024345,2,107
7275281,2342,2,269
7275302,4037209,2,22
4022934,7376246,2,54
4022934,7376245,2,84
4022933,7376246,2,54
4023387,7275261,2,103
7899668,7275316,2,78
4022933,7376245,2,84
7376207,4023510,2,49
7275275,2238,2,205
7376299,4024168,2,225
4023387,7376242,2,108
7376299,4024169,2,248
7376285,8357868,2,106
7376263,8357894,2,79
7376263,8357893,2,31
4023387,7376244,2,103
7376239,8092772,2,99
7275322,7913295,2,99
7376211,4023807,2,37
7376239,8092771,2,95
7376273,5761326,2,72
7376264,4035033,2,124
7376273,5761325,2,72
7275281,4035033,2,124
7376245,4009359,2,138
7376274,5251748,2,102
7275315,7921181,2,85
7376274,5251749,2,102
7275290,1755,2,227
7376222,4023830,2,127
7275318,7921179,2,58
7275250,4023486,2,50
7376291,5018191,2,103
7275250,4023487,2,54
7376300,4023744,2,116
7376289,8167113,2,91
4022896,7275298,2,95
7376264,2342,2,269
4022914,7376262,2,121
7376285,4473186,2,33
7275295,2545,2,201
7376291,7176250,2,103
7376270,2323,2,214
7376269,4037223,2,47
7275297,7946000,2,55
4023387,7275259,2,108
7275240,4023723,2,127
7376236,4798850,2,25
7376228,4023710,2,10
7275280,4037229,2,124
4022913,7275281,2,54
4022913,7275280,2,144
7275275,4016737,2,107
7376262,6309088,2,136
7376245,7714309,2,85
7275325,4037231,2,102
7376290,1724,2,254
7275316,1892,2,237
7275315,2155,2,189
7376297,4016741,2,121
7275316,1893,2,237
7275316,7945917,2,92
7275316,7945916,2,38
7376290,1723,2,254
7275275,4024019,2,147
7931747,7376286,2,45
7275300,4037211,2,20
4022903,7275290,2,102
7275295,4037235,2,55
7376243,4009357,2,72
7376243,4009358,2,78
7376291,5018190,2,90
7275313,4459251,2,45
7376288,4045022,2,95
7376245,7714310,2,68
7376258,4024109,2,147
7275297,7946014,2,90
7376250,4009362,2,46
4023410,7275326,2,121
7275316,2219,2,240
7376226,7305047,2,116
7376262,1933,2,275
7376226,7305046,2,116
7376214,4023730,2,56
7376295,2433,2,230
7376299,1913,2,220
7275316,2221,2,300
7376254,5775573,2,27
7376254,5775570,2,102
7376254,5775571,2,143
7275246,4023707,2,136
7275316,4037196,2,18
6195714,7376257,2,47
7275316,2220,2,240
6195714,7376258,2,47
7275315,8451934,2,24
7376291,7176249,2,90
7275315,7900042,2,63
7275280,4473169,2,124
7275252,4024906,2,90
7275252,4024905,2,90
7376205,4023813,2,20
7376226,7305048,2,116
7275305,2025,2,229
7376299,2238,2,220
7275221,4023812,2,20
7376279,2494,2,230
4022903,7376273,2,102
7275325,5251749,2,95
7275317,7922512,2,56
7275325,5251748,2,95
7376227,4023781,2,10
7275279,4016795,2,121
2467,7376289,2,193
2467,7376288,2,193
7376223,4023723,2,127
7275316,2289,2,237
7376248,7714310,2,137
7275316,2288,2,237
4022930,7376250,2,63
7275328,4024109,2,203
7275326,4024290,2,17
7275326,4024291,2,101
7376258,4024792,2,107
7376258,1887,2,348
7275292,4035040,2,66
7376255,4009363,2,141
7376276,8357879,2,44
7275325,3813032,2,102
7376289,5018191,2,10
2467,7376290,2,254
7275252,4023701,2,23
7275295,7946002,2,107
7376289,5018192,2,91
7275295,7945938,2,107
2467,7376291,2,252
7376258,4016737,2,107
7376285,8399865,2,33
7376299,4024109,2,203
7275315,6591457,2,59
7275315,6591456,2,79
7275229,4023732,2,34
7376257,4023963,2,107
7376242,4009357,2,36
7376257,4023962,2,147
7275227,4798861,2,37
7376242,4009358,2,34
7275322,7913224,2,10
7376287,7933362,2,106
7376264,3749721,2,133
7376210,4023505,2,37
7275274,4023963,2,107
7275274,4023962,2,147
7376278,7945937,2,52
4022904,7376271,2,83
7275274,4016737,2,107
7376284,8357868,2,78
7376289,4035039,2,43
7376284,8357867,2,33
7376240,6456111,2,62
7376255,5775573,2,137
7275313,1806,2,231
7376289,4035038,2,43
7376228,4023782,2,10
7376255,5775572,2,143
7376212,4023732,2,34
7275329,4023744,2,116
7275290,5761326,2,72
7376282,3749696,2,81
7275290,5761325,2,72
7275255,6456109,2,108
7275248,4023705,2,66
6195714,7275328,2,248
7275240,4023795,2,127
7376255,5775570,2,45
7275326,4015795,2,36
7275256,6456111,2,99
7275256,6456112,2,124
7275233,4023800,2,18
4023369,7376297,2,8
7376295,4473170,2,63
7376220,4023724,2,17
7376233,4023775,2,21
6591847,7275316,2,37
7275315,7275450,2,63
7275296,2545,2,219
7275315,7275451,2,36
7275315,7275453,2,37
8033006,7275318,2,67
4022930,7376249,2,44
4022912,7376263,2,124
7376225,4023787,2,90
7376225,4023786,2,82
7275296,6217406,2,87
7376225,4023785,2,61
7275296,6217405,2,65
4022891,7275305,2,25
7275250,4023820,2,21
7275311,7986314,2,107
7376288,6217415,2,43
4023369,7376262,2,113
7305038,7275294,2,55
4023382,7275265,2,41
7376288,6217416,2,95
7376264,4016742,2,54
7275297,2147,2,249
7376290,7913219,2,99
7275297,2148,2,249
7275297,2149,2,249
7376291,4036827,2,90
7376225,4023715,2,90
7376207,4023739,2,49
4023382,7275264,2,50
4023382,7275263,2,139
7376288,7900216,2,9
7275225,4798862,2,21
4023382,7275262,2,122
7376291,8007367,2,90
7376288,7900217,2,9
4024820,7376257,2,180
7275319,2384,2,191
7376225,4023713,2,61
7275319,2383,2,191
7376264,4016744,2,133
7376225,4023714,2,82
4024820,7376258,2,180
7376290,7913221,2,76
7275271,4009364,2,5
7376290,7913220,2,64
7275271,4009363,2,27
7275328,4024169,2,248
7376288,8135307,2,43
7275328,4024168,2,225
7376286,8007369,2,45
4022922,7376254,2,143
7275296,7945939,2,72
4022922,7376253,2,137
7376299,4024344,2,236
4022922,7376256,2,45
7376296,3813032,2,102
4022908,7376267,2,46
7376299,4024843,2,243
7376264,4473168,2,124
4022908,7376266,2,132
7376288,8135306,2,43
7275244,4023823,2,10
7275315,7921116,2,47
7275316,2036,2,240
7275220,4023815,2,18
7275252,4023773,2,23
4022920,7275328,2,256
7376296,4037231,2,102
7376277,3749703,2,22
7275259,4009358,2,34
7376258,2283,2,230
7275260,6456034,2,108
7275259,4009357,2,36
7376264,4037230,2,124
7275282,4037227,2,73
7376257,1913,2,205
7653698,7376284,2,78
7653698,7376285,2,106
7275315,7945885,2,37
7275293,4037218,2,37
7376202,1643,2,196
7376290,7275549,2,82
7275280,2342,2,207
7275275,2283,2,230
7376273,2433,2,227
7275281,4037230,2,124
7275315,4036985,2,79
7376291,7931973,2,100
7376258,4023962,2,147
7376258,4023963,2,107
4022899,7275297,2,25
7275302,7931978,2,60
7376246,7714310,2,37
7275267,4009361,2,51
7275302,7932016,2,94
7275281,7933326,2,133
7376290,3893338,2,84
7376290,3893337,2,82
7275328,4024344,2,236
7275278,3877774,2,126
7931743,7376284,2,93
7376289,8357914,2,95
7376238,6456109,2,108
7376246,7714309,2,88
7376235,4009352,2,27
7376262,4015824,2,19
7275267,4009362,2,46
7376235,4009351,2,16
7376296,3813013,2,126
7376263,4024289,2,73
7376263,4024288,2,73
4022920,7275274,2,56
4022920,7275275,2,56
7376293,5018179,2,107
7376288,7931327,2,43
7275313,2345,2,231
4023409,7376262,2,136
7275295,2084,2,201
7376234,4798851,2,72
7275313,7921180,2,45
7376262,8367337,2,106
7275296,7946000,2,50
7275224,4023811,2,49
7376288,7899121,2,43
7376266,4037226,2,130
7376266,4037225,2,132
7376283,4473184,2,81
7275223,4023738,2,49
7275328,1913,2,220
7376287,7931975,2,106
7376279,8357875,2,107
7376282,8379453,2,81
7376233,4023703,2,21
7376282,8379454,2,106
7376266,4037228,2,73
7376240,6456035,2,70
7275277,3877777,2,111
7275274,4024168,2,117
7275275,6456076,2,107
7275277,3877776,2,114
7376262,6309127,2,136
7275274,4024169,2,47
7376289,8357865,2,96
7376288,4459239,2,91
7275326,8367381,2,101
7376258,6456076,2,107
7275296,7946014,2,72
7376290,3749691,2,90
7275219,4023742,2,18
8033005,7275317,2,6
7275274,6456027,2,139
4022907,7275287,2,47
7275271,5775570,2,102
7275271,5775571,2,143
4024820,7275328,2,216
7376289,7900217,2,9
7376289,7900216,2,9
7275271,5775573,2,27
7376209,4023508,2,21
7376235,4798850,2,32
4024821,7376257,2,107
7275326,3877810,2,85
4024821,7376258,2,107
7275318,4036650,2,67
7376288,4459240,2,95
7376290,3749689,2,43
7376207,4023811,2,49
7275223,4798863,2,49
7275260,4009357,2,72
7376202,4023814,2,18
7275260,4009358,2,78
7376235,4023484,2,32
7376290,6217417,2,90
7275303,7931977,2,99
7275307,7913226,2,79
7275303,7931978,2,75
4023382,7376246,2,139
4023382,7376245,2,122
4023382,7376248,2,41
7275256,8092772,2,99
4023367,7376264,2,41
4023382,7376247,2,50
7275256,8092771,2,95
7376234,4023776,2,21
7376237,4009353,2,7
7376237,4009354,2,23
7275245,4023782,2,10
4022913,7376263,2,144
4022913,7376264,2,54
7376260,6309092,2,114
4022925,7376253,2,139
7376218,4023832,2,18
4022935,7275266,2,52
7376279,7911752,2,78
4022935,7275267,2,72
7376286,2460,2,243
7275220,4023743,2,18
7275226,4023737,2,21
7376289,7991701,2,91
7275275,6456027,2,139
7275279,4015795,2,106
7376225,4023826,2,82
7275318,2331,2,233
7275233,4023728,2,18
7275274,4024197,2,47
4022934,7275262,2,84
7275274,4024196,2,126
7275250,4023775,2,21
7376234,4023704,2,21
7376290,8007410,2,95
7376264,8357894,2,133
7275293,2048,2,200
7275286,1856,2,196
7376262,8367381,2,19
4022934,7275263,2,54
7275294,2545,2,222
7275287,2323,2,214
7275274,4024813,2,206
7376291,8399860,2,100
7376262,3877810,2,49
7275315,7945917,2,79
7376235,4024906,2,90
7275279,3877769,2,106
7275274,4024844,2,107
7275280,1803,2,207
7275315,4036769,2,70
7275274,4024843,2,130
7376240,6456067,2,124
4022901,7275293,2,37
7376279,7911780,2,100
7275325,5761326,2,95
7376258,6456027,2,139
7275325,5761325,2,95
7275242,4023715,2,90
7275242,4023714,2,82
7275242,4023713,2,61
7275326,8367337,2,36
7376235,4024905,2,90
7275279,3877770,2,19
7275296,4037215,2,25
7275227,4023734,2,37
7376288,3893335,2,6
7376209,4023737,2,21
7275253,4023484,2,25
7275253,4023485,2,23
4022918,7275328,2,216
7376291,4036661,2,103
7376237,6456109,2,63
7376291,4036660,2,90
7275247,4023780,2,136
7275297,4035037,2,62
7376289,4473190,2,43
7275297,4035036,2,40
7376289,4473191,2,43
4023368,7275280,2,122
7275294,2084,2,222
7376290,4036751,2,84
7376288,3893336,2,6
4023368,7275281,2,47
7376290,4036750,2,95
4022908,7275284,2,46
7275322,2170,2,202
7275236,4023727,2,18
7376288,4036661,2,10
7376278,8357877,2,22
4024820,7376299,2,216
7376288,1723,2,193
7376288,1724,2,193
7376237,6456110,2,81
7275322,2172,2,202
4022908,7275283,2,132
7376289,3749690,2,95
4022910,7376265,2,73
7275245,4023710,2,10
7376215,4023731,2,56
7376297,4024291,2,101
7376297,3877770,2,101
7376297,4024290,2,17
7275317,8367262,2,56
7275219,2523,2,196
4022910,7376268,2,132
4022940,7275326,2,121
4022910,7376267,2,130
7376271,2323,2,292
7376270,1856,2,214
7275289,4037222,2,83
7376214,4023802,2,56
7275281,1803,2,269
7376206,4023810,2,49
7376297,3877769,2,17
7376293,7691430,2,107
7376284,7933293,2,93
7376257,4024259,2,126
7376217,4023801,2,18
7275287,4037224,2,47
7275318,7899987,2,67
7376291,8079716,2,103
4022898,7275296,2,25
7376288,8357914,2,95
7275296,2148,2,274
7275304,2544,2,210
7275296,2147,2,274
7931750,7275302,2,69
7275296,2149,2,274
7931750,7275303,2,60
7376290,5018222,2,95
7376210,4023806,2,37
7376271,1856,2,292
3343764,7275322,2,202
7376264,3877768,2,17
7275297,4037216,2,25
7376264,3877767,2,17
