service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
3000020,0,0,0,0,0,0,0,20191229,20191229
3107436,0,0,0,0,0,0,0,20200102,20200416
3107435,0,0,0,0,0,0,0,20200101,20200517
3000021,0,0,0,0,0,0,0,20191223,20191230
13000019,0,0,0,0,0,0,0,20191125,20191226
3000019,0,0,0,0,0,0,0,20191124,20191225
13107439,0,0,0,0,0,0,0,20200112,20200517
13107438,0,0,0,0,0,0,0,20200109,20200521
13107437,0,0,0,0,0,0,0,20200107,20200520
13107436,0,0,0,0,0,0,0,20200103,20200417
13107435,0,0,0,0,0,0,0,20200102,20200518
3000022,0,0,0,0,0,0,0,20191125,20191219
13000025,0,0,0,0,0,0,0,20191229,20191229
13000026,0,0,0,0,0,0,0,20191123,20191221
3000023,0,0,0,0,0,0,0,20191127,20191218
13107440,0,0,0,0,0,0,0,20200105,20200419
3107445,0,0,0,0,0,0,0,20200110,20200515
13107441,0,0,0,0,0,0,0,20200111,20200516
3000024,0,0,0,0,0,0,0,20191123,20191221
13000027,0,0,0,0,0,0,0,20191225,20200101
3107444,0,0,0,0,0,0,0,20200108,20200520
13107442,0,0,0,0,0,0,0,20200104,20200418
3000025,0,0,0,0,0,0,0,20191228,20191228
3107443,0,0,0,0,0,0,0,20200106,20200519
3000026,0,0,0,0,0,0,0,20191122,20191220
13000029,0,0,0,0,0,0,0,20191230,20191230
3000027,0,0,0,0,0,0,0,20191224,20191231
3107442,0,0,0,0,0,0,0,20200103,20200417
3000028,0,0,0,0,0,0,0,20191229,20191229
3107441,0,0,0,0,0,0,0,20200110,20200515
3000029,0,0,0,0,0,0,0,20191229,20191229
3107440,0,0,0,0,0,0,0,20200104,20200418
13000020,0,0,0,0,0,0,0,20191230,20191230
13000021,0,0,0,0,0,0,0,20191224,20191231
13000022,0,0,0,0,0,0,0,20191126,20191220
13000023,0,0,0,0,0,0,0,20191128,20191219
13000024,0,0,0,0,0,0,0,20191124,20191222
3000030,0,0,0,0,0,0,0,20191125,20191219
3107439,0,0,0,0,0,0,0,20200111,20200516
3000032,0,0,0,0,0,0,0,20191122,20191220
3107437,0,0,0,0,0,0,0,20200106,20200519
3000031,0,0,0,0,0,0,0,20191127,20191218
3107438,0,0,0,0,0,0,0,20200108,20200520
