service_id,date,exception_type
2773269,20191122,1
2773269,20191129,1
2773269,20191206,1
2773269,20191213,1
2773269,20191220,1
2773259,20191124,1
2773259,20191201,1
2773259,20191208,1
2773259,20191215,1
2773259,20191222,1
2773259,20191225,1
2773259,20191229,1
12773269,20191123,1
12773269,20191130,1
12773269,20191207,1
12773269,20191214,1
12773269,20191221,1
12773259,20191125,1
12773259,20191202,1
12773259,20191209,1
12773259,20191216,1
12773259,20191223,1
12773259,20191226,1
12773259,20191230,1
12773266,20191124,1
12773266,20191201,1
12773266,20191208,1
12773266,20191215,1
12773266,20191222,1
12773266,20191229,1
12773265,20191224,1
12773265,20191227,1
12773264,20191231,1
12773262,20191126,1
12773262,20191127,1
12773262,20191128,1
12773262,20191129,1
12773262,20191203,1
12773262,20191204,1
12773262,20191205,1
12773262,20191206,1
12773262,20191210,1
12773262,20191211,1
12773262,20191212,1
12773262,20191213,1
12773262,20191217,1
12773262,20191218,1
12773262,20191219,1
12773262,20191220,1
2773270,20191231,1
2773266,20191123,1
2773266,20191130,1
2773266,20191207,1
2773266,20191214,1
2773266,20191221,1
2773266,20191228,1
2773271,20191224,1
2773271,20191227,1
2773265,20191223,1
2773265,20191226,1
2773264,20191230,1
12773271,20191225,1
12773271,20191228,1
2773262,20191125,1
2773262,20191126,1
2773262,20191127,1
2773262,20191128,1
2773262,20191202,1
2773262,20191203,1
2773262,20191204,1
2773262,20191205,1
2773262,20191209,1
2773262,20191210,1
2773262,20191211,1
2773262,20191212,1
2773262,20191216,1
2773262,20191217,1
2773262,20191218,1
2773262,20191219,1
12773270,20200101,1
