service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
13080257,0,0,0,0,0,0,0,20191111,20191230
3061955,0,0,0,0,0,0,0,20191102,20191102
13080258,0,0,0,0,0,0,0,20191105,20191221
3061954,0,0,0,0,0,0,0,20191029,20191031
3061953,0,0,0,0,0,0,0,20191101,20191103
13080259,0,0,0,0,0,0,0,20191110,20191222
3080257,0,0,0,0,0,0,0,20191110,20191229
3080258,0,0,0,0,0,0,0,20191104,20191220
3080259,0,0,0,0,0,0,0,20191109,20191221
13061955,0,0,0,0,0,0,0,20191103,20191103
13061954,0,0,0,0,0,0,0,20191030,20191101
13061953,0,0,0,0,0,0,0,20191102,20191104
3080261,0,0,0,0,0,0,0,20191228,20191228
3080260,0,0,0,0,0,0,0,20191223,20191231
13080260,0,0,0,0,0,0,0,20191224,20200101
13080261,0,0,0,0,0,0,0,20191229,20191229
