from_stop_id,to_stop_id,transfer_type,min_transfer_time
7981236,4036942,2,132
7981236,4036943,2,103
7981218,6575266,2,87
7981232,3689921,2,15
7981236,4036941,2,136
7981247,6591390,2,143
7981236,4036944,2,115
7981233,4117659,2,137
7981159,4889494,2,18
7981225,3682208,2,111
7981159,3689919,2,86
7981225,3682207,2,111
7981193,4889469,2,133
7981225,3682209,2,71
7981193,5605636,2,133
7981159,4889493,2,18
7981159,8007435,2,18
7981164,6575249,2,9
7981178,3682183,2,39
7981159,8007437,2,132
7981159,8007436,2,52
7981263,5747160,2,77
7981232,3689918,2,76
7981164,8303765,2,119
7981233,4889461,2,63
7981233,4889460,2,75
7981227,4035529,2,54
7981191,4889506,2,24
7981164,8303764,2,117
7981152,4117666,2,133
7981152,4117667,2,110
7981151,5976289,2,38
7981217,4035510,2,21
7981159,3689920,2,18
7981220,4035516,2,71
7981162,4614709,2,54
7981177,4035499,2,126
7981193,5605645,2,76
7981226,6869578,2,41
7981226,6869579,2,105
7981224,3682170,2,37
7981183,3682236,2,76
7981155,3731651,2,45
7981155,3731650,2,67
7981228,6869575,2,107
7981164,6575250,2,51
7981185,4238700,2,108
7981217,6575267,2,138
7981224,3682034,2,37
7981262,3682224,2,39
7981205,4035481,2,76
7981231,2089,2,212
7981161,4614622,2,107
7981145,4035778,2,143
7981159,4889458,2,18
7981156,8007466,2,108
7981155,4036943,2,45
7981176,4035501,2,28
7981156,8007467,2,124
7981155,4036942,2,117
7981156,8007464,2,70
7981156,8007465,2,96
7981231,4889458,2,49
7981231,4889457,2,49
7981155,4036944,2,67
7981162,4614620,2,54
7981191,3731663,2,24
7981171,6575267,2,35
7981229,4614624,2,136
7981171,6575266,2,63
7981184,3682257,2,76
7981233,4889492,2,137
7981229,4614757,2,136
7981183,3682258,2,76
7981233,4889496,2,75
7981233,4889497,2,63
7981224,4146138,2,71
7981164,6575270,2,125
7981263,3682043,2,77
7981191,8007475,2,24
7981168,4035517,2,58
7981263,3682221,2,134
7981235,3731650,2,123
7981235,3731651,2,144
7981148,5605646,2,72
7981257,3682258,2,45
7981192,5605645,2,141
7981183,4035483,2,76
7981159,4889457,2,18
7981166,3672270,2,109
7981166,3682213,2,37
7981189,5991345,2,28
7981163,5747182,2,41
7981184,3682238,2,76
7981183,3682194,2,76
7981189,5605631,2,28
7981185,6591390,2,130
7981162,6869808,2,54
7981159,4117656,2,72
7981235,4117665,2,134
7981159,4117655,2,42
7981235,4117664,2,99
7981236,8303778,2,63
7981179,4035495,2,20
7981185,7965057,2,29
7981188,4035771,2,80
7981256,3682196,2,76
7981211,4035498,2,39
7981235,5747195,2,60
7981162,4035528,2,54
7981257,3682235,2,32
7981257,3682236,2,45
7981160,6869810,2,136
7981226,6869580,2,71
7981235,5747197,2,123
7981235,5747196,2,144
7981156,3731650,2,70
