service_id,date,exception_type
13108535,20200413,1
13108535,20200502,1
13108535,20200509,1
13108536,20200102,1
13108536,20200106,1
13108536,20200113,1
13108536,20200120,1
13108536,20200127,1
13108536,20200203,1
13108536,20200210,1
13108536,20200217,1
13108536,20200224,1
13108536,20200302,1
13108536,20200309,1
13108536,20200316,1
13108536,20200323,1
13108536,20200330,1
13108536,20200406,1
13108536,20200414,1
13108536,20200420,1
13108536,20200427,1
13108536,20200504,1
13108536,20200511,1
13108536,20200518,1
13108537,20200107,1
13108537,20200109,1
13108537,20200110,1
13108537,20200114,1
13108537,20200116,1
13108537,20200117,1
13108537,20200121,1
13108537,20200123,1
13108537,20200124,1
13108537,20200128,1
13108537,20200130,1
13108537,20200131,1
13108537,20200204,1
13108537,20200206,1
13108537,20200207,1
13108537,20200225,1
13108537,20200227,1
13108537,20200228,1
13108537,20200303,1
13108537,20200305,1
13108537,20200306,1
13108537,20200310,1
13108537,20200312,1
13108537,20200313,1
13108537,20200317,1
13108537,20200319,1
13108537,20200320,1
13108537,20200324,1
13108537,20200326,1
13108537,20200327,1
13108537,20200331,1
13108537,20200402,1
13108537,20200403,1
13108537,20200421,1
13108537,20200423,1
13108537,20200424,1
13108537,20200428,1
13108537,20200430,1
13108537,20200505,1
13108537,20200507,1
13108537,20200512,1
13108537,20200514,1
13108537,20200515,1
13108537,20200519,1
13108538,20200103,1
13108538,20200211,1
13108538,20200213,1
13108538,20200214,1
13108538,20200218,1
13108538,20200220,1
13108538,20200221,1
13108538,20200407,1
13108538,20200409,1
13108538,20200410,1
13108538,20200416,1
13108538,20200417,1
13108539,20200108,1
13108539,20200115,1
13108539,20200122,1
13108539,20200129,1
13108539,20200205,1
13108539,20200226,1
13108539,20200304,1
13108539,20200311,1
13108539,20200318,1
13108539,20200325,1
13108539,20200401,1
13108539,20200422,1
13108539,20200429,1
13108539,20200506,1
13108539,20200513,1
13108539,20200520,1
2940300,20191125,1
2940300,20191127,1
2940300,20191128,1
2940300,20191202,1
2940300,20191204,1
2940300,20191205,1
2940300,20191209,1
2940300,20191211,1
2940300,20191212,1
2940300,20191216,1
2940300,20191218,1
2940300,20191219,1
2940302,20191126,1
2940302,20191203,1
2940302,20191210,1
2940302,20191217,1
2940301,20191223,1
2940301,20191226,1
2940301,20191230,1
3108535,20200412,1
3108535,20200501,1
3108535,20200508,1
3108536,20200101,1
3108536,20200105,1
3108536,20200112,1
3108536,20200119,1
3108536,20200126,1
3108536,20200202,1
3108536,20200209,1
3108536,20200216,1
3108536,20200223,1
3108536,20200301,1
3108536,20200308,1
3108536,20200315,1
3108536,20200322,1
3108536,20200329,1
3108536,20200405,1
3108536,20200413,1
3108536,20200419,1
3108536,20200426,1
3108536,20200503,1
3108536,20200510,1
3108536,20200517,1
12940309,20191228,1
3108539,20200107,1
3108539,20200114,1
3108539,20200121,1
3108539,20200128,1
3108539,20200204,1
3108539,20200225,1
3108539,20200303,1
3108539,20200310,1
3108539,20200317,1
3108539,20200324,1
3108539,20200331,1
3108539,20200421,1
3108539,20200428,1
3108539,20200505,1
3108539,20200512,1
3108539,20200519,1
12940308,20191123,1
12940308,20191130,1
12940308,20191207,1
12940308,20191214,1
12940308,20191221,1
12940307,20191225,1
12940307,20200101,1
3108537,20200106,1
3108537,20200108,1
3108537,20200109,1
3108537,20200113,1
3108537,20200115,1
3108537,20200116,1
3108537,20200120,1
3108537,20200122,1
3108537,20200123,1
3108537,20200127,1
3108537,20200129,1
3108537,20200130,1
3108537,20200203,1
3108537,20200205,1
3108537,20200206,1
3108537,20200224,1
3108537,20200226,1
3108537,20200227,1
3108537,20200302,1
3108537,20200304,1
3108537,20200305,1
3108537,20200309,1
3108537,20200311,1
3108537,20200312,1
3108537,20200316,1
3108537,20200318,1
3108537,20200319,1
3108537,20200323,1
3108537,20200325,1
3108537,20200326,1
3108537,20200330,1
3108537,20200401,1
3108537,20200402,1
3108537,20200420,1
3108537,20200422,1
3108537,20200423,1
3108537,20200427,1
3108537,20200429,1
3108537,20200504,1
3108537,20200506,1
3108537,20200511,1
3108537,20200513,1
3108537,20200514,1
3108537,20200518,1
3108538,20200102,1
3108538,20200210,1
3108538,20200212,1
3108538,20200213,1
3108538,20200217,1
3108538,20200219,1
3108538,20200220,1
3108538,20200406,1
3108538,20200408,1
3108538,20200409,1
3108538,20200415,1
3108538,20200416,1
2940309,20191227,1
12940304,20191124,1
12940304,20191201,1
12940304,20191208,1
12940304,20191215,1
12940304,20191222,1
12940304,20191229,1
2940307,20191224,1
2940307,20191231,1
12940302,20191127,1
12940302,20191204,1
12940302,20191211,1
12940302,20191218,1
2940308,20191122,1
2940308,20191129,1
2940308,20191206,1
2940308,20191213,1
2940308,20191220,1
12940295,20191125,1
12940295,20191202,1
12940295,20191209,1
12940295,20191216,1
12940295,20191223,1
12940295,20191226,1
12940295,20191230,1
12940301,20191224,1
12940301,20191227,1
12940301,20191231,1
12940300,20191126,1
12940300,20191128,1
12940300,20191129,1
12940300,20191203,1
12940300,20191205,1
12940300,20191206,1
12940300,20191210,1
12940300,20191212,1
12940300,20191213,1
12940300,20191217,1
12940300,20191219,1
12940300,20191220,1
13108543,20200104,1
13108543,20200215,1
13108543,20200222,1
13108543,20200411,1
13108543,20200418,1
2940304,20191123,1
2940304,20191130,1
2940304,20191207,1
2940304,20191214,1
2940304,20191221,1
2940304,20191228,1
13108542,20200111,1
13108542,20200118,1
13108542,20200125,1
13108542,20200201,1
13108542,20200208,1
13108542,20200229,1
13108542,20200307,1
13108542,20200314,1
13108542,20200321,1
13108542,20200328,1
13108542,20200404,1
13108542,20200425,1
13108542,20200501,1
13108542,20200508,1
13108542,20200516,1
13108542,20200521,1
2940295,20191124,1
2940295,20191201,1
2940295,20191208,1
2940295,20191215,1
2940295,20191222,1
2940295,20191225,1
2940295,20191229,1
13108541,20200105,1
13108541,20200112,1
13108541,20200119,1
13108541,20200126,1
13108541,20200202,1
13108541,20200209,1
13108541,20200216,1
13108541,20200223,1
13108541,20200301,1
13108541,20200308,1
13108541,20200315,1
13108541,20200322,1
13108541,20200329,1
13108541,20200405,1
13108541,20200412,1
13108541,20200419,1
13108541,20200426,1
13108541,20200503,1
13108541,20200510,1
13108541,20200517,1
13108540,20200212,1
13108540,20200219,1
13108540,20200408,1
13108540,20200415,1
3108543,20200103,1
3108543,20200214,1
3108543,20200221,1
3108543,20200410,1
3108543,20200417,1
3108542,20200110,1
3108542,20200117,1
3108542,20200124,1
3108542,20200131,1
3108542,20200207,1
3108542,20200228,1
3108542,20200306,1
3108542,20200313,1
3108542,20200320,1
3108542,20200327,1
3108542,20200403,1
3108542,20200424,1
3108542,20200430,1
3108542,20200507,1
3108542,20200515,1
3108542,20200520,1
3108541,20200104,1
3108541,20200111,1
3108541,20200118,1
3108541,20200125,1
3108541,20200201,1
3108541,20200208,1
3108541,20200215,1
3108541,20200222,1
3108541,20200229,1
3108541,20200307,1
3108541,20200314,1
3108541,20200321,1
3108541,20200328,1
