from_stop_id,to_stop_id,transfer_type,min_transfer_time
6741606,4146235,2,35
4146216,4238716,2,85
4146234,6741265,2,76
4146234,6741264,2,66
4146213,6830806,2,18
4146215,4035663,2,97
4146213,6830805,2,75
4146231,6741288,2,43
4146235,4211756,2,35
4146238,6741648,2,55
4146235,4211755,2,23
4146238,6741647,2,16
4230105,4146214,2,77
4230105,4146213,2,77
4230075,4146219,2,143
4146238,6741260,2,16
4146238,6741261,2,55
4146215,4238770,2,97
4146214,4238665,2,41
4146214,4238666,2,18
4146236,6741263,2,90
4146236,6741262,2,88
4146213,4238718,2,41
6741606,4146236,2,88
4146216,4211737,2,85
4146213,4238719,2,18
4146237,6741291,2,45
4146238,6741291,2,55
4146228,6742158,2,118
4146228,6742159,2,127
4146214,6830806,2,18
4146214,6830805,2,75
4146220,4211740,2,82
4146234,6741289,2,76
4146220,4211741,2,91
4146231,6741267,2,43
4146231,6741266,2,51
4146218,4238714,2,17
4146218,4238715,2,70
4146213,8206922,2,52
4146238,4211757,2,55
4146234,4211754,2,76
4146214,4238771,2,41
4146239,4211760,2,28
6741444,4146222,2,82
6741444,4146221,2,44
4146238,4211758,2,16
4146214,5150762,2,44
4146214,5150760,2,44
4146214,5150761,2,44
4146228,4211749,2,91
6783398,4146229,2,34
4146239,4211759,2,74
4146243,7714395,2,92
4146218,4035661,2,17
4146218,4035662,2,70
4146240,6741228,2,65
4146240,6741227,2,80
4146224,6741275,2,86
4146235,6741262,2,35
4146224,6741276,2,99
4146225,6741285,2,10
4230073,4146219,2,104
4146235,6741263,2,23
6783398,4146230,2,52
4146214,4035739,2,18
4146240,4211759,2,65
4146231,6741649,2,131
6783395,4146228,2,91
4146243,7714436,2,55
6783395,4146227,2,6
4146243,7714435,2,92
4146213,8206946,2,52
4146213,4238666,2,18
4146226,6741285,2,31
4146213,4238665,2,41
4146213,8206945,2,52
4146217,4238662,2,68
4146213,4211735,2,52
4146213,4211734,2,52
4146217,4238661,2,21
4146244,7714435,2,92
4146244,7714436,2,55
4146216,4035663,2,85
4146215,4238663,2,97
4146224,6741284,2,74
4146229,6741269,2,14
4146229,6741268,2,33
4146231,6741650,2,122
4146227,4211817,2,26
4146213,6742382,2,18
4146213,6742383,2,75
4230106,4146213,2,77
4230062,4146221,2,27
4230062,4146222,2,82
4230106,4146214,2,77
4146244,8303802,2,67
4146235,6741290,2,23
4146244,8303803,2,83
4146227,6741270,2,137
4146215,4211737,2,97
6741443,4146222,2,70
6741443,4146221,2,31
6783397,4146229,2,14
4146219,4211741,2,99
4146219,4211740,2,84
4146234,4211816,2,66
4230087,4146217,2,21
4146229,6741287,2,14
4146225,6741273,2,123
4146225,6741274,2,126
4146240,4211760,2,19
4146217,4238769,2,21
4230087,4146218,2,17
4230073,4146220,2,83
6783397,4146230,2,32
4146227,6741283,2,1
4146218,4238769,2,17
4146214,4238718,2,41
4146214,4238719,2,18
4146223,6741276,2,65
4146223,6741275,2,54
4146218,4211738,2,33
4146218,4211739,2,17
4146227,6741286,2,6
4146214,6742382,2,18
4146214,6742383,2,75
4146214,8206922,2,52
4146218,4238661,2,17
4146218,4238662,2,70
4146216,4238663,2,85
4146228,4211817,2,90
6741610,4146228,2,90
4146213,4035739,2,18
6741610,4146227,2,26
4146213,4238771,2,41
4230076,4146218,2,130
4230076,4146217,2,140
4230061,4146222,2,94
4230061,4146221,2,37
6741609,4146230,2,52
4146237,6741648,2,45
4146237,6741647,2,25
4230064,4146222,2,123
4146230,4211751,2,52
4230064,4146221,2,122
4146230,4211750,2,32
6741609,4146229,2,34
4230103,4146215,2,97
4230103,4146216,2,85
4146214,8206945,2,52
4146214,8206946,2,52
4146239,6741292,2,74
4146217,4211738,2,30
4230098,4146217,2,30
4230098,4146218,2,33
4146232,6741288,2,84
4146217,4211739,2,21
6741605,4146237,2,25
6783396,4146227,2,26
6741605,4146238,2,16
6741608,4146231,2,51
6783396,4146228,2,90
4146230,6741287,2,32
6741608,4146232,2,84
4146232,4211752,2,84
4146232,4211753,2,84
4146228,6741286,2,91
4146237,6741260,2,25
4146232,6741649,2,112
4146243,4211764,2,92
4146231,4211753,2,51
4146243,4211763,2,55
4146231,4211752,2,43
4146229,4211751,2,34
4146229,4211750,2,14
4146240,6741292,2,65
4146244,4211764,2,92
4146244,4211763,2,55
4146228,6741282,2,118
4146216,4238770,2,85
4146228,6741283,2,84
4146239,6741227,2,62
4146239,6741228,2,74
6741607,4146234,2,66
4146215,4238716,2,97
4146232,6741267,2,84
4146232,6741266,2,84
4146243,8303803,2,83
4146243,8303802,2,67
4146217,4238715,2,68
4146217,4238714,2,21
6741612,4146224,2,80
6741611,4146226,2,5
4146230,6741269,2,32
4230074,4146220,2,83
6741612,4146223,2,72
6741611,4146225,2,25
4146230,6741268,2,60
4146237,4211757,2,45
4146237,4211758,2,25
4146227,4211749,2,6
4146244,7714395,2,92
6741441,4146221,2,122
6741441,4146222,2,123
4146217,4035662,2,68
4146217,4035661,2,21
4146232,6741650,2,107
4146223,6741284,2,53
4146237,6741261,2,45
4146213,5150761,2,44
4146213,5150762,2,44
4146213,5150760,2,44
4230074,4146219,2,108
4146236,6741290,2,90
4146236,4211756,2,88
4146214,4211734,2,52
4146214,4211735,2,52
4146236,4211755,2,90
