service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
3048451,0,0,0,0,0,0,0,20191124,20191229
3048453,0,0,0,0,0,0,0,20191125,20191219
3048454,0,0,0,0,0,0,0,20191223,20191230
13048454,0,0,0,0,0,0,0,20191224,20191231
13048455,0,0,0,0,0,0,0,20191124,20191229
13048456,0,0,0,0,0,0,0,20191123,20191221
13048457,0,0,0,0,0,0,0,20191225,20200101
13048451,0,0,0,0,0,0,0,20191125,20191230
3048457,0,0,0,0,0,0,0,20191224,20191231
3048456,0,0,0,0,0,0,0,20191122,20191220
13048453,0,0,0,0,0,0,0,20191126,20191220
3048455,0,0,0,0,0,0,0,20191123,20191228
