service_id,date,exception_type
13000000,20191101,1
13000000,20191225,1
13000000,20191228,1
12999994,20191102,1
12999993,20191111,1
12999992,20191104,1
12999992,20191223,1
12999992,20191226,1
12999992,20191230,1
12999991,20191112,1
12999991,20191118,1
12999991,20191125,1
12999991,20191202,1
12999991,20191209,1
12999991,20191216,1
12999999,20191109,1
12999999,20191116,1
12999999,20191123,1
12999999,20191130,1
12999999,20191207,1
12999999,20191214,1
12999999,20191221,1
2999991,20191111,1
2999991,20191117,1
2999991,20191124,1
2999991,20191201,1
2999991,20191208,1
2999991,20191215,1
12999997,20191110,1
12999997,20191117,1
12999997,20191124,1
12999997,20191201,1
12999997,20191208,1
12999997,20191215,1
12999997,20191222,1
12999998,20191103,1
12999998,20191229,1
12999995,20191105,1
12999995,20191106,1
12999995,20191107,1
12999995,20191108,1
12999995,20191113,1
12999995,20191114,1
12999995,20191115,1
12999995,20191119,1
12999995,20191120,1
12999995,20191121,1
12999995,20191122,1
12999995,20191126,1
12999995,20191127,1
12999995,20191128,1
12999995,20191129,1
12999995,20191203,1
12999995,20191204,1
12999995,20191205,1
12999995,20191206,1
12999995,20191210,1
12999995,20191211,1
12999995,20191212,1
12999995,20191213,1
12999995,20191217,1
12999995,20191218,1
12999995,20191219,1
12999995,20191220,1
12999996,20191030,1
12999996,20191031,1
12999996,20191224,1
12999996,20191227,1
12999996,20191231,1
12999996,20200101,1
2999997,20191109,1
2999997,20191116,1
2999997,20191123,1
2999997,20191130,1
2999997,20191207,1
2999997,20191214,1
2999997,20191221,1
2999996,20191029,1
2999996,20191030,1
2999996,20191223,1
2999996,20191226,1
2999996,20191230,1
2999996,20191231,1
2999999,20191108,1
2999999,20191115,1
2999999,20191122,1
2999999,20191129,1
2999999,20191206,1
2999999,20191213,1
2999999,20191220,1
2999998,20191102,1
2999998,20191228,1
2999993,20191110,1
2999992,20191103,1
2999992,20191222,1
2999992,20191225,1
2999992,20191229,1
2999995,20191104,1
2999995,20191105,1
2999995,20191106,1
2999995,20191107,1
2999995,20191112,1
2999995,20191113,1
2999995,20191114,1
2999995,20191118,1
2999995,20191119,1
2999995,20191120,1
2999995,20191121,1
2999995,20191125,1
2999995,20191126,1
2999995,20191127,1
2999995,20191128,1
2999995,20191202,1
2999995,20191203,1
2999995,20191204,1
2999995,20191205,1
2999995,20191209,1
2999995,20191210,1
2999995,20191211,1
2999995,20191212,1
2999995,20191216,1
2999995,20191217,1
2999995,20191218,1
2999995,20191219,1
3000000,20191031,1
3000000,20191224,1
3000000,20191227,1
2999994,20191101,1
