service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
12978670,0,0,0,0,0,0,0,20191224,20200101
12978671,0,0,0,0,0,0,0,20191124,20191229
13108264,0,0,0,0,0,0,0,20200102,20200427
13108265,0,0,0,0,0,0,0,20200107,20200501
13108266,0,0,0,0,0,0,0,20200103,20200418
13108267,0,0,0,0,0,0,0,20200105,20200426
2978670,0,0,0,0,0,0,0,20191223,20191231
3108266,0,0,0,0,0,0,0,20200102,20200417
3108265,0,0,0,0,0,0,0,20200106,20200430
2978671,0,0,0,0,0,0,0,20191123,20191228
3108267,0,0,0,0,0,0,0,20200104,20200425
2978669,0,0,0,0,0,0,0,20191122,20191220
2978668,0,0,0,0,0,0,0,20191124,20191229
12978668,0,0,0,0,0,0,0,20191125,20191230
12978669,0,0,0,0,0,0,0,20191123,20191221
3108264,0,0,0,0,0,0,0,20200101,20200426
