service_id,date,exception_type
3087137,20191122,1
3087137,20191125,1
3087137,20191126,1
3087137,20191127,1
3087137,20191128,1
3087137,20191129,1
3087137,20191202,1
3087137,20191203,1
3087137,20191204,1
3087137,20191205,1
3087137,20191206,1
3087137,20191209,1
3087137,20191210,1
3087137,20191211,1
3087137,20191212,1
3087137,20191213,1
3087137,20191216,1
3087137,20191217,1
3087137,20191218,1
3087137,20191219,1
3087137,20191220,1
3087137,20191223,1
3087137,20191224,1
3087137,20191225,1
3087137,20191226,1
3087137,20191227,1
3087137,20191230,1
3087138,20191123,1
3087138,20191124,1
3087138,20191130,1
3087138,20191201,1
3087138,20191207,1
3087138,20191208,1
3087138,20191214,1
3087138,20191215,1
3087138,20191221,1
3087138,20191222,1
3087138,20191228,1
3087138,20191229,1
3087138,20191231,1
3087135,20191122,1
3087135,20191125,1
3087135,20191126,1
3087135,20191127,1
3087135,20191128,1
3087135,20191129,1
3087135,20191202,1
3087135,20191203,1
3087135,20191204,1
3087135,20191205,1
3087135,20191206,1
3087135,20191209,1
3087135,20191210,1
3087135,20191211,1
3087135,20191212,1
3087135,20191213,1
3087135,20191216,1
3087135,20191217,1
3087135,20191218,1
3087135,20191219,1
3087135,20191220,1
3087135,20191223,1
3087135,20191224,1
3087135,20191225,1
3087135,20191226,1
3087135,20191227,1
3087135,20191230,1
3087136,20191123,1
3087136,20191124,1
3087136,20191130,1
3087136,20191201,1
3087136,20191207,1
3087136,20191208,1
3087136,20191214,1
3087136,20191215,1
3087136,20191221,1
3087136,20191222,1
3087136,20191228,1
3087136,20191229,1
3087136,20191231,1
