from_stop_id,to_stop_id,transfer_type,min_transfer_time
8379521,4459243,2,80
7931328,4036660,2,82
8379521,4459244,2,103
4459280,1993,2,270
1722,4036661,2,196
6263555,4036621,2,49
2416,4459235,2,191
7986292,4459271,2,71
7945933,4036666,2,97
1722,4036660,2,254
7900223,4459243,2,24
1659,4459271,2,211
1659,4459270,2,201
7932239,4459240,2,51
5231588,4459282,2,99
4459240,2469,2,210
5231588,4459281,2,137
5018192,4036661,2,96
4199333,4036619,2,46
3687679,4036617,2,91
7921093,4459244,2,62
7900447,4459261,2,9
7986288,4036630,2,57
5138169,4459244,2,37
7921116,4459252,2,85
4044993,4459257,2,75
7921116,4459253,2,107
1964,7161644,2,194
7275318,4459250,2,58
7920989,4036634,2,18
4036746,4036662,2,97
4037241,4459251,2,45
3690079,4459272,2,88
1630,4459237,2,238
8357865,4036661,2,85
7161644,2220,2,194
4037185,4459261,2,73
7921173,4036642,2,108
7921149,4459275,2,120
7946305,4459244,2,62
7920896,4036654,2,90
7931327,4459240,2,51
4023264,4036665,2,22
8007414,4036655,2,30
7653710,4036666,2,97
7898917,4459267,2,36
7932235,4459241,2,82
4037185,4459259,2,89
7176248,4036660,2,95
7921219,7161644,2,99
7275546,4036662,2,18
1847,4459244,2,242
6263541,4036625,2,23
7931327,4036661,2,51
5018186,4459243,2,84
3343772,4036654,2,253
4036635,1633,2,194
1847,4459243,2,234
1847,4459242,2,249
7932277,4459241,2,56
8379441,4036657,2,106
7946193,7161644,2,45
4036619,1993,2,268
7932047,4459271,2,102
4044993,4036643,2,50
7176248,4036659,2,29
4036986,4459252,2,85
7986293,4036628,2,23
4037189,4036643,2,28
6673110,4459252,2,85
5231600,4459270,2,28
7931527,4459257,2,75
8007367,4459241,2,82
7899121,4036661,2,53
8399860,4036661,2,80
7176252,4459238,2,102
7964977,4036641,2,89
4036659,7913220,2,72
7921221,4459250,2,58
4036659,7913221,2,59
7986294,4459270,2,28
4146112,4459273,2,23
7921122,4459255,2,18
7275548,4036661,2,96
2416,4036665,2,198
7932266,4036668,2,97
8033016,4036655,2,59
7900274,4459258,2,75
3893343,4459244,2,62
7931334,4459247,2,44
7900217,4036661,2,16
1629,4459237,2,238
7161644,7899984,2,61
7161644,7899983,2,61
7899182,4459240,2,78
3893340,4459242,2,18
6673110,4459253,2,107
7275316,4459253,2,18
7920981,4459261,2,51
4036661,4035038,2,51
7921034,4459271,2,95
4036661,4035039,2,51
1966,4459252,2,261
1966,4459253,2,281
7946308,4459242,2,18
3749689,4036659,2,108
7922510,7161644,2,102
7900219,4459241,2,18
2468,4459239,2,226
8007410,4459241,2,12
2468,4036660,2,254
2468,4036661,2,196
4459250,7899987,2,103
2221,7161644,2,194
3749689,4036660,2,43
7900216,4459239,2,99
6263558,4459279,2,77
7900216,4459240,2,86
2468,4459240,2,210
4459252,7900042,2,37
7946143,7161644,2,45
7920997,4459271,2,83
7899668,4459253,2,76
8007439,4036660,2,95
4037282,4459238,2,82
3343767,4036658,2,256
3343767,4036657,2,236
4036655,2447,2,192
7275315,4459252,2,85
4037263,4459261,2,73
7991802,4036655,2,84
8033008,4459249,2,20
6673109,7161644,2,25
8007439,4036659,2,29
4459250,2331,2,202
7921148,4036624,2,22
2260,4459238,2,244
4036655,1702,2,192
7986300,4459265,2,48
7991804,4459242,2,81
7176290,4459241,2,12
4037198,4459252,2,73
4024810,4036670,2,28
6217415,4036661,2,51
7899667,4036646,2,59
5158083,4036661,2,94
7376290,4459241,2,82
5018186,4036657,2,62
4045022,4036661,2,102
4037199,4036649,2,6
4146111,4036625,2,90
5231634,4036617,2,137
7275450,4459252,2,37
5231634,4036618,2,96
5231605,4459266,2,18
7946307,4459243,2,21
