service_id,date,exception_type
12773621,20191224,1
12773621,20191227,1
12946540,20200101,1
2773630,20191224,1
2773630,20191227,1
12773627,20191123,1
12773627,20191130,1
12773627,20191207,1
12773627,20191214,1
12773627,20191221,1
12773618,20191125,1
12773618,20191202,1
12773618,20191209,1
12773618,20191216,1
12773618,20191223,1
12773618,20191226,1
12773618,20191230,1
12773624,20191231,1
12773623,20191126,1
12773623,20191127,1
12773623,20191128,1
12773623,20191129,1
12773623,20191203,1
12773623,20191204,1
12773623,20191205,1
12773623,20191206,1
12773623,20191210,1
12773623,20191211,1
12773623,20191212,1
12773623,20191213,1
12773623,20191217,1
12773623,20191218,1
12773623,20191219,1
12773623,20191220,1
12773626,20191124,1
12773626,20191201,1
12773626,20191208,1
12773626,20191215,1
12773626,20191222,1
12773626,20191229,1
2773618,20191124,1
2773618,20191201,1
2773618,20191208,1
2773618,20191215,1
2773618,20191222,1
2773618,20191225,1
2773618,20191229,1
2946540,20191231,1
2773623,20191125,1
2773623,20191126,1
2773623,20191127,1
2773623,20191128,1
2773623,20191202,1
2773623,20191203,1
2773623,20191204,1
2773623,20191205,1
2773623,20191209,1
2773623,20191210,1
2773623,20191211,1
2773623,20191212,1
2773623,20191216,1
2773623,20191217,1
2773623,20191218,1
2773623,20191219,1
2773621,20191223,1
2773621,20191226,1
12773630,20191225,1
12773630,20191228,1
2773626,20191123,1
2773626,20191130,1
2773626,20191207,1
2773626,20191214,1
2773626,20191221,1
2773626,20191228,1
2773627,20191122,1
2773627,20191129,1
2773627,20191206,1
2773627,20191213,1
2773627,20191220,1
2773624,20191230,1
