from_stop_id,to_stop_id,transfer_type,min_transfer_time
3754318,6446068,2,122
3970587,3781634,2,144
8273443,3970595,2,22
3970602,6446082,2,4
3970602,6446134,2,42
3970605,6446085,2,127
3754323,6446085,2,127
3970604,3781633,2,70
4294846,8273445,2,45
3970604,3781634,2,96
3970586,6446067,2,12
3970593,3926326,2,12
3970591,3926333,2,82
3970600,3781676,2,72
3970604,4124831,2,73
2215,3970592,2,232
3970605,6446067,2,127
3754321,3781634,2,144
3970602,4124832,2,42
1960,3970614,2,232
3754318,6446086,2,122
2215,3970599,2,208
3970589,3926335,2,46
3970605,4124830,2,124
3970605,6446131,2,130
3970588,3781634,2,134
3970605,6446132,2,124
3970602,3926318,2,4
3754318,3926324,2,143
3754323,4124829,2,130
3754318,3926322,2,115
3970588,3926319,2,121
3970588,6446133,2,109
3970603,3926319,2,3
3754323,6446067,2,127
3970590,3781634,2,144
2215,3970614,2,232
3970588,3926334,2,109
3755023,3754319,2,12
3970591,4124830,2,82
3754323,4124830,2,124
3970585,3786059,2,144
3970604,6446133,2,73
3970591,3781631,2,95
3970591,3781632,2,82
1960,3754320,2,232
3970602,3926335,2,42
3970585,3786068,2,104
4294861,3786059,2,45
3970586,6446085,2,12
3754316,3786068,2,104
3754317,6446130,2,19
3970588,4124831,2,109
3754317,4124828,2,19
3754317,3926322,2,143
3755022,3970594,2,32
3970589,4124832,2,46
3754319,3926326,2,12
3970604,3926334,2,73
1960,3970592,2,232
4294846,3786059,2,45
3754317,3926323,2,122
3754317,3926324,2,19
1960,3970599,2,208
8273443,3970610,2,22
3970607,3786068,2,108
3754316,3786059,2,144
3970587,3926320,2,82
3754318,6446130,2,143
3970605,3926333,2,124
3970605,3926332,2,130
3754318,4124828,2,143
3755022,3970598,2,5
3970603,6446083,2,3
3970613,3926327,2,32
3754322,3926334,2,73
2215,3754320,2,232
3970585,8273445,2,144
3970602,6446064,2,4
3970588,6446083,2,121
3970591,6446132,2,82
3754323,6446131,2,130
3754323,6446132,2,124
3754322,3781634,2,96
3754323,3926333,2,124
3754322,3781633,2,70
3754322,4124831,2,73
3970601,3781632,2,141
3970594,3926328,2,32
3754316,8273445,2,144
3970601,3781631,2,142
3970605,4124829,2,130
3970598,3926328,2,5
3970598,3926327,2,37
4294861,8273445,2,45
3970599,3781677,2,17
3754323,3926332,2,130
3754322,6446133,2,73
3755023,3970593,2,12
3754325,3786068,2,108
3970589,6446134,2,46
3970588,6446065,2,121
3754321,3926320,2,82
3970603,6446065,2,3
