trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,shape_dist_traveled
130485980929735,17:23:00,17:23:00,3970610,1,,
130485980929735,17:26:00,17:26:00,3970613,2,,
130485980929735,17:30:00,17:30:00,3970614,3,,
130485990881779,07:00:00,07:00:00,3754316,1,,
130485990881779,07:01:00,07:01:00,3754317,2,,
130485990881779,07:02:00,07:02:00,3754318,3,,
130485990881779,07:03:00,07:03:00,3754319,4,,
130485990881779,07:05:00,07:05:00,3754320,5,,
230485990881779,07:30:00,07:30:00,3754316,1,,
230485990881779,07:31:00,07:31:00,3754317,2,,
230485990881779,07:32:00,07:32:00,3754318,3,,
230485990881779,07:33:00,07:33:00,3754319,4,,
230485990881779,07:35:00,07:35:00,3754320,5,,
330485990881779,08:00:00,08:00:00,3754316,1,,
330485990881779,08:01:00,08:01:00,3754317,2,,
330485990881779,08:02:00,08:02:00,3754318,3,,
330485990881779,08:03:00,08:03:00,3754319,4,,
330485990881779,08:05:00,08:05:00,3754320,5,,
430485990881779,08:30:00,08:30:00,3754316,1,,
430485990881779,08:31:00,08:31:00,3754317,2,,
430485990881779,08:32:00,08:32:00,3754318,3,,
430485990881779,08:33:00,08:33:00,3754319,4,,
430485990881779,08:35:00,08:35:00,3754320,5,,
530485990881779,18:00:00,18:00:00,3754316,1,,
530485990881779,18:01:00,18:01:00,3754317,2,,
530485990881779,18:02:00,18:02:00,3754318,3,,
530485990881779,18:03:00,18:03:00,3754319,4,,
530485990881779,18:05:00,18:05:00,3754320,5,,
630485990881779,18:30:00,18:30:00,3754316,1,,
630485990881779,18:31:00,18:31:00,3754317,2,,
630485990881779,18:32:00,18:32:00,3754318,3,,
630485990881779,18:33:00,18:33:00,3754319,4,,
630485990881779,18:35:00,18:35:00,3754320,5,,
730485990881779,19:00:00,19:00:00,3754316,1,,
730485990881779,19:01:00,19:01:00,3754317,2,,
730485990881779,19:02:00,19:02:00,3754318,3,,
730485990881779,19:03:00,19:03:00,3754319,4,,
730485990881779,19:05:00,19:05:00,3754320,5,,
130485990929734,07:05:00,07:05:00,3754320,1,,
130485990929734,07:08:00,07:08:00,3754321,2,,
130485990929734,07:09:00,07:09:00,3754322,3,,
130485990929734,07:13:00,07:13:00,3754323,4,,
130485990929734,07:14:00,07:14:00,3754324,5,,
130485990929734,07:16:00,07:16:00,4294861,6,,
130485990929734,07:17:00,07:17:00,3754325,7,,
230485990929734,07:35:00,07:35:00,3754320,1,,
230485990929734,07:38:00,07:38:00,3754321,2,,
230485990929734,07:39:00,07:39:00,3754322,3,,
230485990929734,07:43:00,07:43:00,3754323,4,,
