service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
3107501,0,0,0,0,0,0,0,20200101,20200517
3107502,0,0,0,0,0,0,0,20191122,20200520
12999899,0,0,0,0,0,0,0,20191224,20200101
13107504,0,0,0,0,0,0,0,20191124,20200517
13107503,0,0,0,0,0,0,0,20200103,20200418
12999897,0,0,0,0,0,0,0,20191125,20191230
13107502,0,0,0,0,0,0,0,20191123,20200521
13107501,0,0,0,0,0,0,0,20200102,20200518
2999899,0,0,0,0,0,0,0,20191223,20191231
3107504,0,0,0,0,0,0,0,20191123,20200516
2999897,0,0,0,0,0,0,0,20191124,20191229
3107503,0,0,0,0,0,0,0,20200102,20200417
