service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
12975428,0,0,0,0,0,0,0,20191123,20191221
2975427,0,0,0,0,0,0,0,20191123,20191228
12975427,0,0,0,0,0,0,0,20191124,20191229
2975426,0,0,0,0,0,0,0,20191223,20191230
12975426,0,0,0,0,0,0,0,20191224,20191231
2975429,0,0,0,0,0,0,0,20191224,20191231
12975425,0,0,0,0,0,0,0,20191126,20191220
2975428,0,0,0,0,0,0,0,20191122,20191220
12975424,0,0,0,0,0,0,0,20191125,20191230
2975424,0,0,0,0,0,0,0,20191124,20191229
2975425,0,0,0,0,0,0,0,20191125,20191219
12975429,0,0,0,0,0,0,0,20191225,20200101
