service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
3023286,0,0,0,0,0,0,0,20191228,20191228
3023284,0,0,0,0,0,0,0,20191223,20191231
3023290,0,0,0,0,0,0,0,20191228,20191228
3048392,0,0,0,0,0,0,0,20191123,20191221
3048390,0,0,0,0,0,0,0,20191124,20191229
3048391,0,0,0,0,0,0,0,20191122,20191220
3107749,0,0,0,0,0,0,0,20200102,20200103
3107747,0,0,0,0,0,0,0,20200101,20200126
3107748,0,0,0,0,0,0,0,20200106,20200131
3107745,0,0,0,0,0,0,0,20200111,20200125
3107746,0,0,0,0,0,0,0,20200104,20200104
3048388,0,0,0,0,0,0,0,20191122,20191220
3048387,0,0,0,0,0,0,0,20191124,20191229
3107751,0,0,0,0,0,0,0,20200104,20200104
3107742,0,0,0,0,0,0,0,20200101,20200126
3107750,0,0,0,0,0,0,0,20200111,20200125
3107744,0,0,0,0,0,0,0,20200102,20200103
3107743,0,0,0,0,0,0,0,20200106,20200131
3023288,0,0,0,0,0,0,0,20191223,20191231
3048389,0,0,0,0,0,0,0,20191123,20191221
