service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
3107470,0,0,0,0,0,0,0,20200102,20200417
3107471,0,0,0,0,0,0,0,20200106,20200520
3107472,0,0,0,0,0,0,0,20200102,20200417
2975693,0,0,0,0,0,0,0,20191122,20191220
2975694,0,0,0,0,0,0,0,20191223,20191231
2975691,0,0,0,0,0,0,0,20191123,20191228
2975690,0,0,0,0,0,0,0,20191223,20191231
3107473,0,0,0,0,0,0,0,20200104,20200516
12975658,0,0,0,0,0,0,0,20191123,20191221
12975656,0,0,0,0,0,0,0,20191209,20191223
12975655,0,0,0,0,0,0,0,20191125,20191230
2975656,0,0,0,0,0,0,0,20191208,20191222
2975655,0,0,0,0,0,0,0,20191124,20191229
13107461,0,0,0,0,0,0,0,20200102,20200518
3107461,0,0,0,0,0,0,0,20200101,20200517
13107462,0,0,0,0,0,0,0,20200113,20200509
13107463,0,0,0,0,0,0,0,20200107,20200521
2975658,0,0,0,0,0,0,0,20191122,20191220
3107465,0,0,0,0,0,0,0,20200102,20200417
3107462,0,0,0,0,0,0,0,20200112,20200508
3107463,0,0,0,0,0,0,0,20200106,20200520
3107468,0,0,0,0,0,0,0,20200106,20200520
3107466,0,0,0,0,0,0,0,20200104,20200516
3107467,0,0,0,0,0,0,0,20200112,20200508
2975685,0,0,0,0,0,0,0,20191223,20191231
12975686,0,0,0,0,0,0,0,20191124,20191229
13107466,0,0,0,0,0,0,0,20200105,20200517
12975685,0,0,0,0,0,0,0,20191224,20200101
13107465,0,0,0,0,0,0,0,20200103,20200418
2975689,0,0,0,0,0,0,0,20191122,20191220
2975687,0,0,0,0,0,0,0,20191208,20191222
2975686,0,0,0,0,0,0,0,20191123,20191228
