service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
3108368,0,0,0,0,0,0,0,20191221,20191228
3108369,0,0,0,0,0,0,0,20200103,20200417
3108364,0,0,0,0,0,0,0,20200101,20200517
12940421,0,0,0,0,0,0,0,20191225,20200101
3108365,0,0,0,0,0,0,0,20200102,20200416
12940422,0,0,0,0,0,0,0,20191123,20191221
3108366,0,0,0,0,0,0,0,20200106,20200519
3108367,0,0,0,0,0,0,0,20200104,20200516
3108360,0,0,0,0,0,0,0,20200110,20200520
3108361,0,0,0,0,0,0,0,20200106,20200519
3108362,0,0,0,0,0,0,0,20200412,20200508
3108363,0,0,0,0,0,0,0,20200412,20200508
2940401,0,0,0,0,0,0,0,20191123,20191228
2940404,0,0,0,0,0,0,0,20191224,20191231
2940398,0,0,0,0,0,0,0,20191125,20191219
2940405,0,0,0,0,0,0,0,20191122,20191220
2940397,0,0,0,0,0,0,0,20191223,20191230
2940393,0,0,0,0,0,0,0,20191124,20191229
13108356,0,0,0,0,0,0,0,20200102,20200518
13108357,0,0,0,0,0,0,0,20200103,20200417
13108358,0,0,0,0,0,0,0,20200105,20200517
13108359,0,0,0,0,0,0,0,20200104,20200418
3108370,0,0,0,0,0,0,0,20200110,20200520
2940410,0,0,0,0,0,0,0,20191124,20191229
12940405,0,0,0,0,0,0,0,20191123,20191221
2940418,0,0,0,0,0,0,0,20191123,20191214
2940414,0,0,0,0,0,0,0,20191223,20191230
2940415,0,0,0,0,0,0,0,20191125,20191219
13108368,0,0,0,0,0,0,0,20191222,20191229
13108367,0,0,0,0,0,0,0,20200105,20200517
13108369,0,0,0,0,0,0,0,20200104,20200418
12940401,0,0,0,0,0,0,0,20191124,20191229
12940404,0,0,0,0,0,0,0,20191225,20200101
13108360,0,0,0,0,0,0,0,20200111,20200521
13108361,0,0,0,0,0,0,0,20200107,20200520
13108362,0,0,0,0,0,0,0,20200413,20200509
13108363,0,0,0,0,0,0,0,20200413,20200509
13108364,0,0,0,0,0,0,0,20200102,20200518
13108365,0,0,0,0,0,0,0,20200103,20200417
13108366,0,0,0,0,0,0,0,20200107,20200520
2940421,0,0,0,0,0,0,0,20191224,20191231
2940422,0,0,0,0,0,0,0,20191122,20191220
12940418,0,0,0,0,0,0,0,20191124,20191215
12940393,0,0,0,0,0,0,0,20191125,20191230
12940410,0,0,0,0,0,0,0,20191125,20191230
12940415,0,0,0,0,0,0,0,20191126,20191220
12940414,0,0,0,0,0,0,0,20191224,20191231
3108356,0,0,0,0,0,0,0,20200101,20200517
13108370,0,0,0,0,0,0,0,20200111,20200521
3108359,0,0,0,0,0,0,0,20200103,20200417
3108357,0,0,0,0,0,0,0,20200102,20200416
3108358,0,0,0,0,0,0,0,20200104,20200516
12940398,0,0,0,0,0,0,0,20191126,20191220
12940397,0,0,0,0,0,0,0,20191224,20191231
