from_stop_id,to_stop_id,transfer_type,min_transfer_time
6217403,7946000,2,85
6217344,4024363,2,86
6217415,1724,2,215
6217390,4015785,2,121
6217415,1723,2,215
6217390,4015784,2,144
6217336,1830,2,270
6217404,4008224,2,64
6217404,4008225,2,52
6217382,8185340,2,117
6217394,4008239,2,18
6217382,8185339,2,99
6217406,2545,2,206
6217400,2517,2,194
6217412,3749695,2,106
4025066,6217369,2,95
6217394,4008240,2,104
6217406,7691432,2,54
7069339,6217356,2,20
6217406,2149,2,191
6217399,8399880,2,25
6217387,8367312,2,120
6217383,5761345,2,36
6217406,8399872,2,44
6217406,8399873,2,26
6217406,2148,2,191
6217406,7691431,2,54
6217406,2147,2,191
6195733,6217361,2,66
6217416,3893336,2,92
6217387,8367311,2,120
6217405,7911751,2,106
6217402,8399877,2,25
7069313,6217355,2,20
6217415,4045022,2,51
6217416,3893335,2,92
6217389,7933345,2,83
6217347,5150174,2,67
6217336,6456127,2,11
6217339,6456073,2,144
6217406,8379460,2,26
6217416,7946313,2,55
6217391,5251760,2,70
6217413,7931974,2,45
7931743,6217411,2,93
6217413,7931384,2,15
6217415,3749690,2,51
6217387,4024539,2,127
6217391,5251761,2,45
6217343,1829,2,237
6217393,8007388,2,19
6217358,6187529,2,117
6217338,6456129,2,28
6217403,7911786,2,42
6217392,4024597,2,70
6217380,4024902,2,28
6217361,6187533,2,66
6217399,8321716,2,37
6217384,7796804,2,137
7376289,6217417,2,96
6217345,4024364,2,86
6217416,4035038,2,51
6217339,6578381,2,120
6217416,4035039,2,51
7275550,6217415,2,43
6217413,1715,2,243
6217368,4024280,2,95
6217394,8007401,2,53
6217377,4024221,2,100
6217417,8079716,2,85
6217377,4024220,2,90
7275550,6217416,2,8
7376289,6217416,2,95
7376289,6217415,2,43
6217385,5761343,2,141
6217386,4024541,2,133
6217415,3893336,2,41
6217349,6187513,2,127
6217415,3893335,2,41
6217378,4024274,2,66
6217416,1166840,2,210
6217347,4024360,2,116
6217417,5018191,2,85
6217416,1166841,2,210
7069312,6217354,2,20
6217417,5158082,2,96
6217349,7714245,2,60
6217412,4473186,2,33
6217416,2468,2,210
6217416,2469,2,210
6217341,6187508,2,99
6217413,4045021,2,6
6217413,7931326,2,6
6217341,6187506,2,16
6217403,7899767,2,42
6217370,4024229,2,65
6217345,6456130,2,86
6217379,4024218,2,36
6217387,4024185,2,140
6217400,8321684,2,57
6217399,8321633,2,72
6217362,4024582,2,135
6217362,4024583,2,137
6217362,4024584,2,101
6217387,4024540,2,53
1722,6217417,2,247
6217387,4024541,2,63
6217342,6456075,2,86
6217406,8379459,2,44
6217376,5251776,2,16
6217387,4024184,2,53
1722,6217415,2,215
1722,6217416,2,210
6217411,8007408,2,93
6217382,4024861,2,99
6217413,3749693,2,6
