from_stop_id,to_stop_id,transfer_type,min_transfer_time
4009382,7827042,2,80
7069429,7827035,2,144
7069429,7827036,2,91
4687375,7827079,2,45
4009384,7827035,2,108
4009384,7827036,2,55
7069431,7827033,2,69
4009382,7827041,2,29
7827044,5121330,2,28
3681855,7827033,2,126
7827025,2088,2,316
5511405,7827057,2,23
3681834,7827082,2,94
4687375,7827080,2,45
4009178,7827082,2,126
3681855,7827036,2,57
7920810,7827048,2,92
6046794,7827080,2,18
5121590,7827057,2,23
8219712,7827075,2,108
5121595,7827081,2,30
8451852,7827049,2,16
7920734,7827050,2,16
5121573,7827036,2,57
5121573,7827033,2,126
7827023,2088,2,221
7069438,7827024,2,139
4009171,7827052,2,45
7827027,7913287,2,15
4009171,7827051,2,42
7069438,7827027,2,54
5121593,7827081,2,122
4009182,7827044,2,28
7827027,7913286,2,15
4009182,7827043,2,28
5121571,7827034,2,69
7827048,5121326,2,92
4009383,7827041,2,36
5121571,7827036,2,137
4009383,7827042,2,82
5121571,7827035,2,126
5121570,7827032,2,57
7827021,7131567,2,31
6046794,7827079,2,18
7827046,5121328,2,45
7827021,7131566,2,31
3681857,7827083,2,130
6682577,7827072,2,10
4009179,7827039,2,34
7827079,5121305,2,43
7827079,5121306,2,43
5121595,7827071,2,135
4009152,7827050,2,16
5121595,7827072,2,135
3681798,7827082,2,130
8451870,7827053,2,52
8451870,7827054,2,52
7827023,6591510,2,114
4009151,7827048,2,92
7827080,5121305,2,43
7827022,7131566,2,31
7827080,5121306,2,43
7827022,7131567,2,31
7920807,7827049,2,16
4009155,7827052,2,61
6682577,7827081,2,122
6046816,7827075,2,98
7827049,5121323,2,16
4009140,7827043,2,31
5067344,7827069,2,20
4009140,7827044,2,31
7920731,7827052,2,46
7920731,7827051,2,45
6046795,7827075,2,72
7920814,7827044,2,28
7920814,7827043,2,28
5121575,7827082,2,94
4009178,7827037,2,75
4009173,7827050,2,5
4687376,7827080,2,45
7827023,5121340,2,114
8451854,7827047,2,92
4687376,7827079,2,45
8451859,7827044,2,28
4009261,7827036,2,135
8451859,7827043,2,28
7827024,7131597,2,83
7827024,7131598,2,72
7069432,7827034,2,69
7069432,7827035,2,126
7069432,7827036,2,137
7827045,5121327,2,45
4009173,7827049,2,18
7920809,7827047,2,92
