service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
2999891,0,0,0,0,0,0,0,20191223,20191231
3107500,0,0,0,0,0,0,0,20200104,20200418
2999895,0,0,0,0,0,0,0,20191228,20191228
2999894,0,0,0,0,0,0,0,20191221,20191221
13107497,0,0,0,0,0,0,0,20191123,20200520
13107496,0,0,0,0,0,0,0,20200103,20200418
13107500,0,0,0,0,0,0,0,20200105,20200419
12999888,0,0,0,0,0,0,0,20191226,20191230
13107495,0,0,0,0,0,0,0,20191125,20200518
12999891,0,0,0,0,0,0,0,20191224,20200101
2999888,0,0,0,0,0,0,0,20191225,20191229
13107498,0,0,0,0,0,0,0,20191128,20200521
13107499,0,0,0,0,0,0,0,20191124,20200517
3107499,0,0,0,0,0,0,0,20191123,20200516
12999894,0,0,0,0,0,0,0,20191222,20191222
3107498,0,0,0,0,0,0,0,20191127,20200520
3107497,0,0,0,0,0,0,0,20191122,20200519
12999895,0,0,0,0,0,0,0,20191229,20191229
3107496,0,0,0,0,0,0,0,20200102,20200417
3107495,0,0,0,0,0,0,0,20191124,20200517
