from_stop_id,to_stop_id,transfer_type,min_transfer_time
4284930,4036816,2,51
4314838,4284917,2,57
4314838,4284916,2,26
4284930,4036815,2,51
4284912,4378120,2,77
8452230,4284927,2,37
8452230,4284928,2,18
4284913,4378099,2,58
8452263,4284898,2,129
4284931,4480119,2,69
4284913,4378120,2,58
4284931,4480118,2,69
4284931,4480117,2,9
8452020,4284896,2,46
4378038,4284925,2,38
8452020,4284897,2,60
4378038,4284926,2,8
4378363,4284929,2,74
8452021,4284896,2,47
8452021,4284897,2,58
8452263,4284899,2,125
4423342,4284929,2,35
8451988,4284931,2,9
4377607,4284897,2,29
4377607,4284896,2,18
4677735,4284900,2,68
4377748,4284908,2,114
4677735,4284901,2,42
4471795,4284921,2,142
4284931,4834662,2,9
4284931,4834663,2,137
4377748,4284909,2,121
4423342,4284930,2,49
4314822,4284907,2,15
4284929,4439499,2,7
8452264,4284898,2,127
8452264,4284899,2,118
4378363,4284930,2,88
4314822,4284906,2,31
8452267,4284896,2,47
7275687,4284919,2,51
7275687,4284918,2,42
8452267,4284897,2,58
4377775,4284918,2,79
3730630,4284927,2,140
4377775,4284919,2,61
3730630,4284928,2,144
6563566,4284927,2,139
8079730,4284898,2,129
5688818,4284929,2,83
8452299,4284925,2,92
8452299,4284926,2,114
8079730,4284899,2,125
4284910,4378116,2,25
8452052,4284925,2,110
8452052,4284926,2,95
4284918,4390975,2,135
4284930,4439499,2,14
4284921,4834665,2,142
4284922,4834598,2,28
4284897,8379587,2,49
4284897,8379586,2,49
4843526,4284923,2,55
4284908,7946476,2,123
4843526,4284924,2,43
4284908,7946477,2,114
4284908,7946475,2,126
4284908,7946474,2,101
4284919,4834667,2,51
4471786,4284898,2,127
8452017,4284898,2,129
4471786,4284899,2,118
8452017,4284899,2,125
4284911,4378116,2,45
8452051,4284924,2,44
8452051,4284923,2,1
5688818,4284930,2,96
3730628,4284930,2,104
8379628,4284897,2,58
4284909,7946477,2,121
8379628,4284896,2,47
4394973,4284896,2,18
4394973,4284897,2,29
8452050,4284931,2,118
4314839,4284917,2,27
4314839,4284916,2,35
8451982,4284930,2,88
4284919,4390975,2,120
4471780,4284917,2,21
4471780,4284916,2,50
4284909,7946475,2,118
1695,4284930,2,216
8452232,4284926,2,8
8452232,4284925,2,38
4284909,7946476,2,129
6563567,4284929,2,7
4284909,7946474,2,92
4471788,4284901,2,42
4471788,4284900,2,68
8452050,4284922,2,118
