from_stop_id,to_stop_id,transfer_type,min_transfer_time
4314799,6041761,2,119
4314799,6041760,2,127
6041773,7376108,2,13
6041768,7275366,2,141
4314788,6041770,2,55
4314782,6041776,2,11
4314784,6041774,2,15
6041774,7275357,2,15
6041758,5244906,2,32
4314751,6041777,2,11
4314795,6041765,2,106
6041788,5121937,2,36
6041762,3764018,2,15
6041772,7275359,2,13
4314763,6041765,2,106
6041764,7376115,2,106
6041836,6251686,2,40
4314798,6041760,2,136
2320,6041756,2,298
6041758,5244887,2,32
6041761,7275372,2,119
4314798,6041761,2,128
6041761,7275370,2,117
2320,6041755,2,298
6041761,7275371,2,128
6041775,7376106,2,15
1809,6041794,2,234
1809,6041793,2,251
4314793,6041767,2,57
4314793,6041768,2,141
4314764,6041761,2,107
4314756,6041770,2,55
4314764,6041762,2,15
3764110,6041785,2,15
6041766,7376113,2,57
4314797,6041763,2,15
6041779,6251684,2,9
6041784,5121941,2,14
4314797,6041761,2,117
6041765,7275368,2,106
4314797,6041760,2,108
3764109,6041801,2,129
3764109,6041800,2,118
6041761,7275369,2,107
4314764,6041760,2,99
6041768,7275363,2,73
6041765,7376116,2,106
6041764,7275367,2,106
6041763,3764017,2,15
4314760,6041766,2,57
4314796,6041762,2,15
4314796,6041761,2,107
6041761,7376120,2,119
6041775,7275358,2,15
4314796,6041760,2,99
6041766,7376112,2,141
2348,6041793,2,251
2348,6041794,2,234
6041762,7376117,2,15
6041762,7275369,2,15
4314755,6041773,2,13
6041776,7275355,2,11
4314783,6041777,2,11
4314750,6041776,2,11
6041801,5121937,2,129
6041770,7275361,2,55
6041800,5121937,2,118
6041773,7275360,2,13
6041799,5121935,2,13
6041759,5244910,2,48
4314785,6041775,2,15
6041759,5244891,2,48
6041799,5121934,2,19
6041797,5121934,2,72
4314759,6041769,2,73
6041766,7275365,2,57
3764105,6041795,2,79
6041766,7275364,2,141
3764108,6041787,2,36
6041797,5121935,2,82
6041771,7275362,2,55
4314790,6041768,2,73
6041796,5121932,2,79
6041760,3764018,2,99
6041760,3764017,2,108
6041783,5121940,2,14
6041761,3764015,2,119
6041760,3764016,2,136
6041760,3764015,2,127
6041767,7275366,2,57
6041760,7275369,2,99
6041798,5121935,2,19
6041798,5121934,2,13
3764103,6041793,2,17
6041777,6251687,2,95
3764103,6041794,2,0
6041777,6251688,2,41
4314759,6041766,2,141
6041837,5244910,2,40
6041761,7376118,2,117
6041761,7376119,2,128
6041761,7376117,2,107
6041757,5244887,2,73
6041769,7376112,2,73
6041776,7376103,2,11
3764107,6041799,2,13
3764107,6041798,2,19
3764107,6041797,2,82
3764112,6041783,2,14
6041771,7376110,2,55
6041761,3764018,2,107
3764113,6041784,2,14
6041770,7376109,2,55
6041761,3764016,2,128
4314754,6041772,2,13
6041761,3764017,2,117
3764107,6041790,2,32
4314753,6041775,2,15
6041787,5121936,2,36
4314792,6041766,2,57
6041837,5244891,2,40
6041793,5121930,2,17
3764102,6041794,2,0
6041757,5244906,2,73
3764102,6041793,2,17
6041790,5121935,2,32
6041789,5121934,2,32
6041793,5121931,2,17
4314789,6041771,2,55
6041774,7376105,2,15
6041768,7376111,2,73
6041768,7376114,2,141
4314765,6041763,2,15
6041772,7376107,2,13
4314761,6041768,2,141
4314761,6041767,2,57
4314762,6041764,2,106
4314758,6041768,2,73
3764109,6041788,2,36
3764104,6041796,2,79
3764111,6041786,2,15
6041769,7275364,2,73
6041767,7376114,2,57
6041760,7376119,2,136
3764106,6041789,2,32
6041760,7376117,2,99
4314765,6041761,2,117
4314752,6041774,2,15
4314765,6041760,2,108
6041760,7376118,2,108
6041777,7275356,2,11
4314757,6041771,2,55
1853,6041756,2,298
6041785,5121938,2,15
1853,6041755,2,298
6041795,5121933,2,79
6041777,7376104,2,11
6041776,6251687,2,106
4314794,6041764,2,106
6041776,6251688,2,53
4314787,6041773,2,13
6041760,7376120,2,127
4314786,6041772,2,13
6041760,7275370,2,108
6041786,5121939,2,15
4314791,6041769,2,73
6041763,7275370,2,15
6041760,7275372,2,127
6041760,7275371,2,136
3764106,6041797,2,72
3764106,6041798,2,13
6041763,7376118,2,15
4314791,6041766,2,141
3764106,6041799,2,19
