service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
13107799,0,0,0,0,0,0,0,20191229,20200105
3107790,0,0,0,0,0,0,0,20191228,20200104
13107796,0,0,0,0,0,0,0,20191224,20200104
13107798,0,0,0,0,0,0,0,20191124,20200126
3107796,0,0,0,0,0,0,0,20191223,20200103
3107784,0,0,0,0,0,0,0,20191124,20200126
3107798,0,0,0,0,0,0,0,20191123,20200125
3107799,0,0,0,0,0,0,0,20191228,20200104
3107792,0,0,0,0,0,0,0,20191124,20200126
3107788,0,0,0,0,0,0,0,20191123,20200125
3107785,0,0,0,0,0,0,0,20191122,20200131
3107794,0,0,0,0,0,0,0,20191122,20200131
3107786,0,0,0,0,0,0,0,20191223,20200103
13107788,0,0,0,0,0,0,0,20191124,20200126
13107785,0,0,0,0,0,0,0,20191123,20200201
13107784,0,0,0,0,0,0,0,20191125,20200127
13107786,0,0,0,0,0,0,0,20191224,20200104
13107792,0,0,0,0,0,0,0,20191125,20200127
13107794,0,0,0,0,0,0,0,20191123,20200201
13107790,0,0,0,0,0,0,0,20191229,20200105
