service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
3023294,0,0,0,0,0,0,0,20191223,20191230
3023297,0,0,0,0,0,0,0,20191228,20191228
3107756,0,0,0,0,0,0,0,20200102,20200103
3107757,0,0,0,0,0,0,0,20200111,20200125
3107758,0,0,0,0,0,0,0,20200104,20200104
13107754,0,0,0,0,0,0,0,20200107,20200128
13107753,0,0,0,0,0,0,0,20200102,20200106
13107752,0,0,0,0,0,0,0,20200113,20200127
13107758,0,0,0,0,0,0,0,20200105,20200105
13107757,0,0,0,0,0,0,0,20200112,20200126
13107756,0,0,0,0,0,0,0,20200103,20200104
13107755,0,0,0,0,0,0,0,20200108,20200201
3048396,0,0,0,0,0,0,0,20191122,20191220
3048397,0,0,0,0,0,0,0,20191123,20191221
3048394,0,0,0,0,0,0,0,20191222,20191229
3048395,0,0,0,0,0,0,0,20191125,20191216
3048393,0,0,0,0,0,0,0,20191124,20191215
13048395,0,0,0,0,0,0,0,20191126,20191217
13048396,0,0,0,0,0,0,0,20191123,20191221
13048397,0,0,0,0,0,0,0,20191124,20191222
3107755,0,0,0,0,0,0,0,20200107,20200131
3107754,0,0,0,0,0,0,0,20200106,20200127
3107753,0,0,0,0,0,0,0,20200101,20200105
3107752,0,0,0,0,0,0,0,20200112,20200126
3023298,0,0,0,0,0,0,0,20191224,20191231
13048394,0,0,0,0,0,0,0,20191223,20191230
13048393,0,0,0,0,0,0,0,20191125,20191216
13023297,0,0,0,0,0,0,0,20191229,20191229
13023298,0,0,0,0,0,0,0,20191225,20200101
13023294,0,0,0,0,0,0,0,20191224,20191231
