service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
3023072,0,0,0,0,0,0,0,20191125,20191219
3023073,0,0,0,0,0,0,0,20191127,20191218
3023074,0,0,0,0,0,0,0,20191122,20191220
3023075,0,0,0,0,0,0,0,20191125,20191219
3023076,0,0,0,0,0,0,0,20191127,20191218
3023077,0,0,0,0,0,0,0,20191123,20191228
13023076,0,0,0,0,0,0,0,20191128,20191219
13023075,0,0,0,0,0,0,0,20191126,20191220
13108240,0,0,0,0,0,0,0,20200104,20200418
13023079,0,0,0,0,0,0,0,20191225,20200101
13023078,0,0,0,0,0,0,0,20191123,20191221
13023077,0,0,0,0,0,0,0,20191124,20191229
3108240,0,0,0,0,0,0,0,20200103,20200417
3108241,0,0,0,0,0,0,0,20200102,20200416
3108242,0,0,0,0,0,0,0,20200106,20200428
3108308,0,0,0,0,0,0,0,20200106,20200428
2978644,0,0,0,0,0,0,0,20191123,20191228
3108243,0,0,0,0,0,0,0,20200108,20200429
3108244,0,0,0,0,0,0,0,20200110,20200430
3108245,0,0,0,0,0,0,0,20200103,20200417
3023087,0,0,0,0,0,0,0,20191122,20191220
3023085,0,0,0,0,0,0,0,20191224,20191231
3023086,0,0,0,0,0,0,0,20191125,20191219
3023083,0,0,0,0,0,0,0,20191127,20191218
13023084,0,0,0,0,0,0,0,20191123,20191221
3023084,0,0,0,0,0,0,0,20191122,20191220
3023081,0,0,0,0,0,0,0,20191223,20191230
3023082,0,0,0,0,0,0,0,20191125,20191219
13108239,0,0,0,0,0,0,0,20200111,20200501
3023080,0,0,0,0,0,0,0,20191223,20191230
13108235,0,0,0,0,0,0,0,20200103,20200417
13108236,0,0,0,0,0,0,0,20200107,20200429
13108237,0,0,0,0,0,0,0,20200109,20200430
13108238,0,0,0,0,0,0,0,20200105,20200426
3108234,0,0,0,0,0,0,0,20200110,20200430
13023080,0,0,0,0,0,0,0,20191224,20191231
3108235,0,0,0,0,0,0,0,20200102,20200416
3108232,0,0,0,0,0,0,0,20200106,20200428
3108233,0,0,0,0,0,0,0,20200108,20200429
3108238,0,0,0,0,0,0,0,20200104,20200425
3108239,0,0,0,0,0,0,0,20200110,20200430
3108236,0,0,0,0,0,0,0,20200106,20200428
3023079,0,0,0,0,0,0,0,20191224,20191231
3108237,0,0,0,0,0,0,0,20200108,20200429
3023078,0,0,0,0,0,0,0,20191122,20191220
