from_stop_id,to_stop_id,transfer_type,min_transfer_time
6591556,7931363,2,75
6591834,6575221,2,102
6591571,3616891,2,67
6591571,3616890,2,73
6591844,2099,2,214
6591780,2125,2,216
6591843,6591452,2,57
6591565,5922203,2,90
6591573,3616895,2,21
6591793,5991383,2,85
6591826,3689904,2,52
6591795,3616928,2,25
6591825,3689906,2,132
6591795,3616929,2,25
6591567,3688555,2,90
6591567,3688554,2,61
6591783,2548,2,196
6591842,2527,2,217
6591592,3681614,2,72
6591843,7932161,2,57
6591766,6575221,2,102
6591745,3616890,2,7
6591572,6682648,2,44
6591840,1963,2,216
6591776,4036977,2,41
6591545,2051,2,243
6591545,2050,2,243
6591590,7745619,2,63
6591721,3616916,2,31
6591741,3616894,2,21
6591769,4009099,2,61
6591788,6869547,2,65
6591799,3682903,2,58
6591559,7921005,2,128
6591799,3682904,2,51
6591729,3616906,2,30
6591818,5991383,2,99
6591559,7921007,2,138
6591731,4614681,2,22
6591577,3616903,2,133
6591590,3681617,2,63
6591774,1861,2,270
6591774,1860,2,270
6591847,4036769,2,89
6591847,4036985,2,78
6591541,7946144,2,61
6591779,5018141,2,21
6591580,4614676,2,22
6591793,5991370,2,143
6591779,5018140,2,22
6591541,7946143,2,88
6591844,2050,2,214
6591844,2051,2,214
6591779,4044988,2,21
6591807,3616910,2,30
6591832,6591537,2,54
6591796,3681614,2,143
6591572,3446790,2,44
6591837,6591533,2,14
6591592,3681644,2,72
6591799,3682963,2,51
6591799,3682962,2,58
6591544,2375,2,203
6591544,2374,2,203
6591567,6575238,2,57
6591548,3343778,2,229
6591548,3343777,2,229
6591546,7932160,2,102
6591759,6575274,2,129
6591843,1683,2,196
6591768,7647707,2,94
6591772,7898907,2,38
6591772,7898906,2,67
6591738,3446797,2,55
6591733,3687738,2,133
6591738,3446798,2,106
6591558,7932038,2,69
6591786,7931363,2,75
6591783,7931368,2,24
6591592,3682912,2,72
6591590,3681647,2,63
6591548,1766,2,229
6591548,1767,2,229
6591768,7647746,2,79
6591548,7170694,2,67
6591569,5991370,2,100
6591552,2128,2,229
6591747,6682717,2,44
6591838,1758,2,199
6591794,7170695,2,49
6591769,6575220,2,67
6591551,7898914,2,89
6591782,7899175,2,104
6591592,3682920,2,83
6591808,3616908,2,22
6591809,4614777,2,141
6591541,2155,2,204
6591810,4364032,2,26
6591810,4364033,2,13
6591818,6682653,2,99
6591553,2087,2,196
6591729,4614588,2,141
6591839,7931349,2,24
6591559,4009098,2,73
6591728,4364037,2,22
6591726,4614585,2,75
6591726,4614586,2,65
6591779,7275142,2,65
6591706,6741360,2,72
6591548,967988,2,229
6591779,7275143,2,27
6591799,3616928,2,51
6591548,967989,2,229
6591706,6741361,2,72
6591553,2066,2,196
6591591,3681646,2,27
6591796,3681644,2,143
6591722,3616917,2,31
6591578,4109787,2,22
6591578,4109786,2,22
6591788,1875,2,188
6591541,7921219,2,53
6591558,7931358,2,69
6591744,3446790,2,44
6591759,6640101,2,57
6591759,6640102,2,56
6591784,2436,2,208
6591715,3683041,2,17
6591715,3683040,2,73
6591793,3616931,2,44
6591706,3681614,2,72
6591581,4614674,2,60
6591554,2436,2,208
6591838,2436,2,199
6591767,7985524,2,73
6591815,4364022,2,21
6591766,7985524,2,49
6591788,6640126,2,53
6591809,3616906,2,30
6591590,6741366,2,63
6591766,7985528,2,115
6591773,7931349,2,24
6591738,4614686,2,99
6591799,3616929,2,51
6591726,4614779,2,65
6591735,4614685,2,103
6591847,2155,2,241
6591804,3616918,2,32
6591833,6640126,2,26
6591581,4614675,2,65
6591557,1682,2,211
6591808,4614778,2,22
6591559,7985605,2,73
6591842,7932163,2,74
6591773,2115,2,214
6591780,8007358,2,9
6591780,8007357,2,27
6591591,3682908,2,27
6591554,1758,2,208
6591842,1767,2,217
6591779,4035816,2,9
6591592,3682971,2,72
6591779,4035815,2,9
6591565,6591433,2,90
6591554,7898906,2,46
6591554,7898907,2,34
6591777,3747913,2,41
6591769,6640087,2,55
6591769,6640088,2,63
6591589,3683009,2,25
6591842,1766,2,217
6591767,7985528,2,11
6591847,2288,2,223
6591847,2289,2,223
6591813,4614687,2,99
6591785,1905,2,225
6591842,2377,2,217
6591807,4364039,2,54
6591807,4364038,2,45
6591842,2376,2,217
6591769,3687660,2,67
6591754,3446779,2,97
6591592,3682987,2,83
6591705,3681644,2,143
6591777,2546,2,214
