service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
13107717,0,0,0,0,0,0,0,20191124,20200517
3107717,0,0,0,0,0,0,0,20191123,20200516
3107716,0,0,0,0,0,0,0,20191127,20200520
13107715,0,0,0,0,0,0,0,20191123,20200520
13107716,0,0,0,0,0,0,0,20191128,20200521
3107713,0,0,0,0,0,0,0,20191208,20200508
3107712,0,0,0,0,0,0,0,20191124,20200517
3107715,0,0,0,0,0,0,0,20191122,20200519
3107714,0,0,0,0,0,0,0,20191223,20200417
13107713,0,0,0,0,0,0,0,20191209,20200509
13107714,0,0,0,0,0,0,0,20191224,20200418
13107712,0,0,0,0,0,0,0,20191125,20200518
