from_stop_id,to_stop_id,transfer_type,min_transfer_time
6673112,7945878,2,104
4473141,7945931,2,94
6673103,7275438,2,20
6673113,5370720,2,69
4473142,7921309,2,97
4473149,7946018,2,100
6673109,7900042,2,85
6673109,8367259,2,67
4473147,1827,2,458
4473147,1826,2,278
4473147,1825,2,458
4473147,1824,2,278
4473149,7920947,2,53
6673108,2167,2,275
6673109,8367260,2,67
4473153,2413,2,208
6673102,5370720,2,86
6673113,3813518,2,63
6673113,3813519,2,82
4473148,7920915,2,63
4473147,4037037,2,90
4314738,6673101,2,46
6673111,7653670,2,76
4314770,6673101,2,46
4473145,7931551,2,81
4314738,4473140,2,46
6673104,7292434,2,20
4473148,7376192,2,24
4473148,7376191,2,24
4473149,7920915,2,63
6673102,7376179,2,26
4473153,7275169,2,103
6673111,3893356,2,49
6673111,3893357,2,61
4473150,7899562,2,16
6673111,2333,2,201
4314738,6673114,2,34
6673107,1672,2,276
4314769,4473140,2,46
4314770,6673114,2,34
6673102,7945962,2,94
6673102,7945961,2,54
6673102,7945960,2,108
6673105,1650,2,234
6673106,2333,2,232
4473141,5221740,2,86
6673110,4036985,2,34
4473144,7931538,2,54
4473141,5370720,2,86
6673110,4036986,2,47
4473141,7627545,2,88
4473141,7627544,2,86
6673110,7275315,2,47
6673108,1729,2,272
4314738,4473154,2,34
4473147,3887812,2,65
4473144,7931885,2,28
6673110,4459252,2,85
4473147,7931549,2,103
6673110,7986272,2,85
6673113,8219650,2,103
6673113,8219651,2,88
6673102,8219650,2,26
4314769,4473154,2,34
6673102,8219652,2,88
6673102,7376194,2,88
4314770,4473154,2,34
6673109,7921219,2,81
6673106,7945921,2,59
6673083,1673,2,191
4473141,7275461,2,88
6673111,1866,2,201
4473151,1692,2,188
4473147,7991677,2,103
4473147,2366,2,458
4473150,3812975,2,72
4473147,2365,2,278
6673112,7275441,2,104
6673110,6251746,2,25
6673110,6251745,2,31
4473148,7931543,2,100
4473144,7931552,2,28
6673110,4459253,2,107
4473148,7931548,2,53
4314770,4473140,2,46
6673104,7921309,2,79
4473147,7991687,2,90
4473148,7931716,2,20
4473148,7931717,2,20
4473149,7376192,2,24
4473149,7376191,2,24
4473147,7991682,2,103
6673101,6251680,2,18
6673109,7986272,2,85
6673107,6591520,2,54
4473149,1824,2,405
4473149,4045007,2,24
4473149,1827,2,225
4473143,2187,2,321
4473149,1825,2,225
4473147,2363,2,278
4473143,2186,2,261
4473149,1826,2,405
4473147,2364,2,458
4473143,2185,2,261
4473141,2413,2,216
6673110,7275450,2,85
4473144,4045003,2,54
6673110,7275451,2,11
6673110,7275453,2,9
4473152,7931539,2,81
6673110,1166835,2,207
6673108,7275155,2,71
4473147,7946284,2,103
6673110,1166834,2,207
6673103,1998,2,330
4473136,2386,2,320
6673103,1997,2,270
6673103,1996,2,270
4314737,6673101,2,46
4473148,4037251,2,24
4473140,2348,2,225
6673101,6251679,2,18
4473153,5138202,2,88
6673112,7931552,2,94
4473153,5138201,2,103
4473141,7275431,2,26
6673110,7945917,2,34
6673112,7275208,2,36
6673102,7275431,2,26
4314737,6673114,2,34
6673104,7946367,2,79
4473148,6591475,2,63
4314769,6673101,2,46
4473148,6591476,2,53
6673109,7161644,2,25
6673109,7161643,2,45
6673097,2386,2,320
6673110,7921181,2,85
6673102,3781622,2,92
6673102,3781623,2,92
4473153,5325169,2,86
6673110,7899743,2,85
4473147,7931718,2,84
4473147,7931719,2,90
6673104,5138192,2,63
6673104,5138193,2,36
7176240,7922556,2,31
4473153,5325170,2,107
6673104,7275437,2,20
4473150,7899620,2,103
6673110,7899984,2,56
6673113,5122015,2,20
4473138,2385,2,388
6673109,7899577,2,85
6673110,7899983,2,56
6673113,5122016,2,69
6673102,5221740,2,86
4473148,5122008,2,18
6673110,7899577,2,85
4473148,5122007,2,63
4473147,3887780,2,90
4473148,5122006,2,20
4473150,7931753,2,103
4473148,4037004,2,53
4473148,4037003,2,63
4473147,7920948,2,84
4473144,4037255,2,28
6673106,7921103,2,46
4473147,7376193,2,90
6673087,2127,2,217
4473153,8219651,2,88
6673102,5138201,2,26
4473153,8219650,2,103
4473143,1996,2,261
4473143,1997,2,261
4473143,1998,2,321
6673103,7945926,2,20
4473149,7932210,2,7
4473149,7932211,2,7
4473149,4473028,2,63
4473149,7931543,2,100
4473149,4473029,2,4
4473139,1775,2,353
4473149,7931548,2,53
4473149,2364,2,225
6673109,7899983,2,56
4473149,2363,2,405
6673109,7899984,2,56
4473149,2366,2,225
4473144,2530,2,234
4314769,6673114,2,34
4473149,2365,2,405
6673111,7921056,2,61
4473149,4473027,2,7
6673107,7945919,2,71
6673109,7986310,2,81
6673108,7899574,2,71
6673102,7627544,2,86
6673102,7627545,2,88
4473149,5121374,2,11
4473153,3781622,2,21
4473149,5121373,2,63
4473153,3781623,2,21
